file,perplexity
GU937204.1,3.1176424
GU937208.1,3.1098735
GU937209.1,3.1215904
GU937210.1,3.1190822
GU937212.1,3.0938377
GU937216.1,3.0958233
GU937217.1,3.1301327
GU937220.1,3.1142137
GU937223.1,3.1159427
GU937224.1,3.0945647
GU937226.1,3.2360091
GU979891.1,2.5552096
GU979892.1,2.5500064
GU979895.1,2.5570543
GU979898.1,2.4820356
GU979899.1,2.48819
GU979900.1,2.485916
GU979901.1,2.492304
GU979902.1,2.4983656
GU979903.1,2.4855347
HM011303.1,2.4083002
HM011305.1,2.4098237
HM011308.1,2.4127128
HM011309.1,2.3969607
HM011310.1,2.4023635
HM011311.1,2.3951643
HM011312.1,2.3970575
HM011313.1,2.3970292
HM011315.1,2.4087138
HM011316.1,2.4048293
HM011317.1,2.4119847
HM011319.1,2.4016318
HM011320.1,2.4026349
HM011321.1,2.4246697
HM011323.1,2.4084492
HM011325.1,2.412573
HM011326.1,2.4110758
HM011327.1,2.3974395
HM011329.1,2.4105105
HM011330.1,2.4157014
HM011331.1,2.4093776
HM011332.1,2.4042594
HM011333.1,2.411922
HM011335.1,2.4043255
HM011336.1,2.4180822
HM011337.1,2.4087296
HM011339.1,2.4007158
HM011340.1,2.408226
HM011341.1,2.4131448
HM011342.1,2.4064217
HM011343.1,2.4082778
HM011344.1,2.4124062
HM011345.1,2.4058475
HM011346.1,2.4046707
HM011347.1,2.4106908
HM011348.1,2.3968737
HM011351.1,2.3998094
HM011352.1,2.4084046
HM011354.1,2.4083428
HM011355.1,2.4109266
HM011356.1,2.413495
HM011359.1,2.4195135
HM011362.1,2.398829
HM011365.1,2.418001
HM011367.1,3.4146197
HM011368.1,3.4111454
HM011369.1,3.4122632
HM011370.1,3.4188013
HM011371.1,3.405629
HM011372.1,3.4130845
HM011373.1,3.4149008
HM011374.1,3.4142094
HM011375.1,3.4163275
HM011376.1,3.4160006
HM011377.1,3.4083757
HM011378.1,3.4057958
HM011379.1,3.407484
HM011380.1,3.4163475
HM011382.1,3.4131863
HM011384.1,3.4218423
HM011385.1,3.4204965
HM011386.1,3.406897
HM011387.1,3.4096599
HM011389.1,3.414792
HM011390.1,3.4113193
HM011392.1,3.4046357
HM011393.1,3.4192035
HM011395.1,3.4132786
HM011397.1,3.4229965
HM011398.1,3.4088411
HM011399.1,3.4149952
HM011400.1,3.4016461
HM011401.1,3.4142296
HM011405.1,3.418923
HM011407.1,3.4088752
HM011408.1,3.410317
HM011409.1,3.40699
HM011411.1,3.414922
HM011413.1,3.4207516
HM011415.1,3.4171345
HM011418.1,3.41225
HM011419.1,3.4209208
HM011422.1,3.4001477
HM011423.1,3.4090772
HM011426.1,3.4155571
HM011427.1,3.4232237
HM011428.1,3.4244535
HQ123063.1,2.3489096
HQ123064.1,2.3237796
HQ123069.1,2.3205757
HQ123070.1,2.3223705
HQ123071.1,2.3191864
HQ123074.1,2.3170028
HQ123076.1,2.3192234
HQ123083.1,2.3369372
HQ123085.1,2.3223462
HQ123105.1,1.675852
HQ123106.1,1.6761237
HQ123107.1,1.6788709
HQ123108.1,1.6741008
HQ123109.1,1.6775013
HQ123112.1,1.6788421
HQ123114.1,1.6766714
HQ123117.1,1.6711789
HQ123119.1,1.684368
HQ123120.1,1.6742707
HQ123121.1,1.6754881
HQ123122.1,1.6754441
HQ123124.1,1.6839577
HQ123125.1,1.6823128
HQ123126.1,1.6810563
HQ123127.1,1.6815242
HQ123129.1,1.6773901
HQ123130.1,2.3292928
HQ123131.1,2.337968
HQ123132.1,2.3324547
HQ123134.1,2.4087338
HQ123135.1,2.4073198
HQ123137.1,2.350933
HQ123138.1,2.430798
HQ123139.1,2.4249427
HQ123141.1,2.3832362
HQ123143.1,2.3486342
HQ123165.1,1.6772504
HQ123166.1,1.6750977
HQ123167.1,1.6720663
HQ123168.1,1.6759521
HQ123169.1,1.6765053
HQ123170.1,1.6779758
HQ123171.1,1.6747433
HQ123172.1,1.6784381
HQ123173.1,1.6753787
HQ123174.1,1.6772391
HQ123175.1,1.6811637
HQ123177.1,1.6784511
JF810707.1,2.5943043
JF810715.1,2.5923145
JF810722.1,2.5643947
JF810725.1,2.5647326
JF810728.1,2.5611792
JF810731.1,2.574438
JF810735.1,2.5733826
JF810737.1,2.5677028
JF810738.1,2.5635486
JF810742.1,2.5724573
JF810743.1,2.559826
JF810744.1,2.594397
JF810747.1,2.5711763
JF810752.1,2.5665076
JF810755.1,2.5727062
JF810756.1,2.5676734
JF810757.1,2.5691092
JF810759.1,2.5647223
JF810764.1,2.5591402
JF810769.1,2.616007
JN415121.1,2.3555763
JN415123.1,2.3800223
JN415124.1,2.3531115
JN415125.1,2.3405492
JN415126.1,2.3050826
JQ352186.1,1.6808304
JQ352188.1,1.6790376
JQ352189.1,1.6811754
JQ352191.1,1.6822907
JQ352193.1,1.6792954
JQ352194.1,1.6854248
JQ352195.1,1.6777201
JQ352196.1,1.6757776
JQ352198.1,1.6742347
JQ352199.1,1.6797742
JQ352200.1,1.6744286
JQ352286.1,2.3182862
JQ352297.1,2.2965326
JQ352299.1,2.3421025
JQ352300.1,2.3830113
JQ956303.1,3.410941
JQ956304.1,3.4202785
JQ956305.1,3.4028008
JQ956306.1,3.4075534
JQ956307.1,3.40236
JQ956310.1,3.4087079
JQ956311.1,3.4147437
JQ956312.1,3.4235506
JQ956313.1,3.4170313
JQ956314.1,3.3738728
JQ956316.1,3.4152656
JQ956317.1,3.416036
JQ956318.1,3.406781
JQ956320.1,3.4080594
JQ956321.1,3.436927
JQ956322.1,3.4014337
JQ956323.1,3.4068248
JQ956324.1,3.420472
JQ956325.1,3.412595
JQ956326.1,3.4102652
JQ956327.1,2.3901274
JQ956328.1,2.407714
JQ956329.1,2.3935344
JQ956330.1,2.3903694
JQ956332.1,2.394813
JQ956335.1,2.3996234
JQ956337.1,2.4052126
JQ956339.1,2.4042218
JQ956340.1,2.410011
JQ956341.1,2.3906925
JQ956343.1,2.402665
JQ956344.1,2.4054685
JQ956345.1,2.4091363
JQ956346.1,2.399979
JQ956348.1,2.3996964
JQ956349.1,2.4195652
JQ956350.1,2.4143581
JQ956360.1,2.4423316
JQ956362.1,2.428142
JQ956369.1,2.4296775
JQ956373.1,2.4273343
JQ956374.1,2.4740276
JX905315.1,1.7640051
JX905316.1,1.7151016
JX905317.1,1.7638533
JX905318.1,1.7614107
KC626072.1,3.2428622
KC693013.1,3.4174788
KC693014.1,3.413611
KC693015.1,3.4121141
KC693017.1,2.3173506
KC693018.1,2.3275535
KC693019.1,2.3193774
KC748308.1,3.288475
KC748309.1,3.251989
KC748310.1,3.2364159
KC748311.1,3.241787
KC748312.1,3.2418313
KC748314.1,3.3434238
KC748316.1,3.2566817
KC748317.1,3.2636316
KC748318.1,3.305675
KC748319.1,3.112154
KC748321.1,3.3051178
KC748323.1,3.2343154
KC748325.1,3.2520378
KC748326.1,3.2286649
KC748327.1,3.2725215
KC748328.1,3.2739174
KC748329.1,3.1157005
KC748330.1,3.2492607
KC748332.1,3.2479043
KC748333.1,3.238715
KC748334.1,3.2946496
KC748336.1,3.1191187
KC748337.1,3.2568574
KC748338.1,3.2446797
KC748339.1,3.2655437
KC748340.1,3.2686348
KF008267.1,3.553794
KF008283.1,3.5621316
KF008316.1,3.5599272
KF008336.1,3.5365744
KF008344.1,3.5809417
KF008350.1,3.328207
KF008367.1,3.3813171
KF008392.1,3.3749459
KF588390.1,1.762589
KF588391.1,1.7661095
KF588392.1,1.7668303
KF588393.1,1.757954
KF588394.1,1.7634715
KF588395.1,1.7581809
KF588396.1,1.7630581
KF588397.1,1.7611836
KF588398.1,1.6745465
KF588399.1,1.6793971
KF588400.1,1.6799399
KF588401.1,1.6779708
KF588402.1,1.6778324
KF588403.1,1.6721982
KF588404.1,1.6787553
KF588405.1,1.6802437
KF588406.1,2.3958807
KF588407.1,2.396701
KF588408.1,2.3894508
KF588409.1,2.4262633
KF588410.1,2.4030762
KF588411.1,2.379391
KF588412.1,2.3960419
KF588413.1,2.384406
KF588414.1,2.3944051
KF588415.1,2.3799639
KF588416.1,2.3888416
KF588418.1,2.5221906
KF588419.1,2.5185492
KF588421.1,2.4497335
KF588423.1,2.5127478
KF588425.1,2.5130143
KF588427.1,2.5129554
KF588428.1,2.53935
KF588430.1,2.8991826
KF588431.1,2.9195082
KF588433.1,2.9268777
KF588434.1,2.9053304
KF588435.1,2.9232268
KF588436.1,2.9254751
KF588438.1,2.902795
KF588442.1,2.9036322
KF588443.1,2.8988392
KF588444.1,2.900041
KF588445.1,2.8990042
KF588446.1,2.904845
KF588447.1,2.9020114
KF588448.1,2.8991966
KF588449.1,2.9056938
KF588450.1,3.7687252
KF588451.1,3.7697384
KF588454.1,3.7652535
KF588455.1,3.7710445
KF588457.1,3.7711983
KF588466.1,3.7682943
KF588470.1,3.4037762
KF588471.1,3.402434
KF588472.1,3.4133039
KF588473.1,3.4133806
KF588474.1,3.4217358
KF588475.1,3.4114006
KF588476.1,3.410543
KF588478.1,2.5575976
KF588479.1,2.5477233
KF588481.1,2.5592675
KF588482.1,2.555458
KF588483.1,2.5874739
KF588484.1,2.5622616
KF588486.1,2.567642
KF588487.1,2.5591125
KF588490.1,2.5551436
KF588491.1,2.5657387
KF588492.1,2.5624323
KF588494.1,2.5607204
KF588495.1,2.5643015
KF588496.1,2.5665896
KF588499.1,2.327711
KF588500.1,2.3246856
KF588501.1,2.3275735
KF588503.1,2.3122342
KF588506.1,2.3210936
KF588507.1,2.3099782
KF588511.1,2.3161893
KF781518.1,2.4568355
KF921512.1,2.1961815
KJ619391.1,2.3159108
KJ619392.1,2.3237057
KJ619395.1,2.3185585
KJ619399.1,2.3088574
KJ619412.1,2.306434
KJ619413.1,2.3215022
KJ619417.1,2.3098297
KJ619425.1,2.3169975
KJ619444.1,2.3195627
KJ796642.1,2.595803
KM068888.1,2.3931243
KM068892.1,3.4144783
KM068894.1,2.9014485
KM068895.1,2.9062068
KM068898.1,2.30774
KM068900.1,1.7684419
KM068901.1,1.7642652
KM068902.1,2.569085
KM068903.1,2.562067
KM816933.1,1.9019884
KM816934.1,1.8940158
KM816935.1,1.8950974
KM816936.1,1.893173
KM816937.1,1.8940712
KM816938.1,1.8968668
KM816939.1,1.8967551
KM816940.1,1.8965478
KM816944.1,1.9096422
KM816945.1,1.8960204
KM816946.1,1.9016225
KM816947.1,1.8964986
KM816948.1,1.8946394
KM816949.1,1.8998933
KM816951.1,1.8955991
KM816952.1,1.8935585
KM816955.1,1.9035585
KM816957.1,1.9033793
KM816961.1,1.8982365
KM816962.1,1.8930879
KM816963.1,1.9040048
KM816997.1,3.3810768
KM816999.1,3.4176311
KM817000.1,3.387926
KM817002.1,3.3792088
KM817004.1,3.3867426
KM817006.1,3.3903124
KM817009.1,3.39465
KM817011.1,3.4328468
KM817014.1,3.3939152
KM817016.1,3.460448
KM817019.1,3.4746227
KM817020.1,3.3963063
KM817021.1,3.3855557
KM817026.1,3.3892598
KM817028.1,3.3897762
KP019010.1,1.8942415
KP019016.1,1.8973032
KP019018.1,1.8937069
KP019020.1,1.8938463
KP019024.1,1.8940225
KP019026.1,1.8907698
KP019030.1,1.8916864
KP019033.1,1.8980683
KP019037.1,1.9017972
KP019041.1,1.8971603
KP019043.1,1.8978794
KP019044.1,1.8970492
KP019047.1,1.8943285
KP019049.1,1.8943206
KP019051.1,1.8984452
KP019054.1,1.8930882
KP019055.1,1.8958552
KP019059.1,1.869974
KP019061.1,1.897381
KP019063.1,1.8953127
KP019064.1,1.8923006
KP019068.1,1.9030281
KP019071.1,1.8939973
KP019074.1,1.9018418
KP019080.1,1.8926623
KP019083.1,1.8979958
KP019084.1,1.8944457
KP019085.1,1.8935674
KP019090.1,1.8951741
KP019092.1,1.8911737
KP019094.1,1.8953614
KP019095.1,1.9162471
KP019105.1,1.8959358
KP019108.1,1.8949443
KP019109.1,1.8931832
KP019113.1,3.2818613
KP019114.1,3.2851348
KP019115.1,3.286156
KP019116.1,3.2883105
KP019117.1,3.2899275
KP019119.1,3.2880013
KP019120.1,3.28671
KP019121.1,3.2806547
KP019123.1,3.2864952
KP019125.1,3.278252
KP019126.1,3.2835763
KP019127.1,3.2902997
KP019128.1,3.2857604
KP019129.1,3.2828834
KP019131.1,3.2765415
KP019133.1,3.2806993
KP019134.1,3.2854168
KP019135.1,3.288661
KP019136.1,3.2868338
KP019138.1,3.2849693
KP019139.1,3.277063
KP019140.1,3.273101
KP019141.1,3.2743163
KP019143.1,3.2800138
KP019144.1,3.2803946
KP019146.1,3.2773986
KP019147.1,3.2846634
KP019148.1,3.2811205
KP019149.1,3.2896252
KP019150.1,3.2794182
KP019151.1,3.2788064
KP019154.1,3.2877824
KP019157.1,3.285185
KP019159.1,3.2877865
KP019162.1,3.2793431
KP019163.1,3.279104
KP019164.1,3.2810533
KP019165.1,3.28273
KP019167.1,3.2917254
KP019168.1,3.2810283
KP019169.1,3.281819
KP019170.1,3.2789648
KP019171.1,3.2911694
KP019175.1,3.2827456
KP019177.1,3.282964
KP019179.1,3.2868314
KP019180.1,3.2799346
KP019182.1,3.2773173
KP019183.1,3.2844484
KP019184.1,3.288414
KP019186.1,3.2865553
KP019188.1,3.2884772
KP019189.1,3.2839684
KP019190.1,3.2807372
KP192856.1,2.4067755
KP334093.1,2.4567375
KP334094.1,2.4269013
KP334095.1,2.4241564
KP334096.1,2.4238696
KP334097.1,2.402797
KR135298.1,2.4655871
KR135299.1,2.45997
KR135300.1,2.4635944
KR135301.1,2.470308
KR135302.1,2.4660738
KR135303.1,2.4789746
KR135304.1,2.468772
KR135305.1,2.468023
KR135306.1,2.4715166
KR135307.1,2.4630253
KR135308.1,2.4618344
KR135309.1,2.4621272
KR135310.1,2.4594426
KR135311.1,2.471081
KR135312.1,2.4608612
KR135313.1,2.4647815
KR135314.1,2.4597778
KR135315.1,2.4645312
KR135316.1,2.4612122
KR135317.1,2.469533
KR135318.1,2.4585578
KR135319.1,2.4621313
KR135320.1,2.468222
KR135321.1,2.465839
KR135322.1,2.4654207
KR135323.1,2.4697664
KR135324.1,2.4639473
KR135325.1,2.458811
KR135326.1,2.471512
KR135327.1,2.4670212
KR135328.1,2.4733047
KR135329.1,2.4689014
KR135330.1,2.4605527
KR135331.1,2.4791555
KT266768.1,2.322575
KT266776.1,2.3246458
KU310667.1,2.3978946
KU893109.1,2.6733408
KX574860.2,2.461095
KX574861.2,2.4716153
KX574862.2,2.4642873
KX574863.2,2.4642394
KX574864.2,2.469564
KX574865.2,2.4633124
KX574866.2,2.4537704
KX574867.2,2.4750059
KX574868.2,2.4647558
KX574869.2,2.456764
KX574870.2,2.469887
KX574871.2,2.4579656
KX574872.2,2.4628904
KX574873.2,2.452406
KX574874.2,2.4631226
KX574875.2,2.4611096
KX574876.2,2.4613464
KX574877.2,2.460671
KX574878.2,2.455669
KX574879.2,2.461168
KX574880.2,2.4622188
KX574881.2,2.4717553
KX574882.2,2.4584036
KX574883.2,2.4604769
KX574884.2,2.4592068
KX574885.2,2.4627888
KX574886.2,2.4673212
KX574887.2,2.452091
KX574888.2,2.4578373
KX574889.2,2.4581091
KX574890.2,2.4559772
KX574891.2,2.4538338
KX574892.2,2.4673748
KX574893.2,2.4641008
KX574894.2,2.453183
KX574895.2,2.4717114
KX574896.2,2.463401
KX574897.2,2.4660661
KX574898.2,2.4631715
KX574899.2,2.4627538
KX574900.1,2.3706636
KX574901.2,2.4621131
KX574902.2,2.4603648
KX574903.2,2.4733238
KX574904.2,2.4618714
KX574905.2,2.4687376
KX574906.2,2.4580657
KX574907.1,2.411245
KX574908.1,2.4046574
KX650167.1,1.7991595
KY007702.1,2.4345245
KY007703.1,2.4216442
KY007704.1,2.6655464
KY007705.1,2.6144993
KY007706.1,2.4034584
KY007707.1,2.4514067
KY223562.1,2.4371705
KY223563.1,2.4341257
KY223568.1,2.4362576
KY223570.1,2.4339707
KY223571.1,2.4325438
KY223572.1,2.440561
KY223573.1,2.4538925
KY223578.1,2.4275126
KY223583.1,2.4313605
KY223593.1,2.4308934
KY223596.1,2.4346097
KY274387.1,2.3986874
KY274388.1,2.3997188
KY274389.1,2.407337
KY274391.1,2.4098892
KY274392.1,2.7017865
KY274393.1,2.6999643
KY274394.1,2.6989076
KY274395.1,2.7278259
KY274397.1,2.7236826
KY274399.1,2.755939
KY274400.1,2.7728145
KY274401.1,2.7640495
KY274402.1,2.7636855
KY274403.1,2.771537
KY363355.1,1.7602228
KY363356.1,1.7599037
KY922720.1,2.460341
KY922721.1,2.464976
KY922722.1,2.4044633
KY922723.1,2.3848689
KY922724.1,2.4429607
KY922725.1,2.4423301
KY922726.1,2.4348528
LC613250.1,1.8974383
LC613251.1,2.9302542
LC613252.1,3.2835395
LS480640.1,2.4429545
LT797622.1,2.3802865
LT797623.1,2.243916
LT797624.1,2.2306437
LT797625.1,2.2550547
LT797626.1,2.5505905
LT797627.1,2.3369875
LT797628.1,1.4520296
LT797629.1,2.3722422
LT797630.1,2.5610976
LT797631.1,2.3436377
LT797632.1,2.4062793
LT797633.1,2.1453898
LT797634.1,2.186958
LT797635.1,1.4049929
LT797636.1,2.5012357
LT797682.1,2.2536123
LT797786.1,2.1758983
LT799380.1,2.328366
MF510267.1,2.484919
MF510268.1,2.5088155
MF510269.1,2.4510057
MF510270.1,2.4775178
MF510271.1,2.5151753
MF510272.1,2.5512989
MF510273.1,2.529516
MF510274.1,2.481188
MF510275.1,2.439509
MF510276.1,2.440815
MF510277.1,2.4199343
MF510278.1,2.4697213
MF510279.1,2.502057
MF510280.1,2.4911087
MF510281.1,2.463137
MF510282.1,2.378322
MF510283.1,2.5045805
MF510284.1,2.4962356
MF510285.1,2.4721806
MF510286.1,2.4891787
MF510287.1,2.4896975
MF510288.1,2.4560993
MF510289.1,2.5482655
MF510290.1,2.4872768
MF510291.1,2.471424
MF510292.1,2.5008578
MF510293.1,2.4488933
MF510294.1,2.473372
MF510295.1,2.4807913
MF510296.1,2.4870071
MF510297.1,2.383933
MF510298.1,2.449042
MF510299.1,2.482903
MF510300.1,2.469895
MF510301.1,2.447167
MF510302.1,2.450179
MF510303.1,2.500909
MF510304.1,2.490325
MF510305.1,2.4873152
MF510306.1,2.4064586
MF510307.1,2.462222
MF510308.1,2.496465
MF510309.1,2.591242
MF510310.1,2.5151525
MF510311.1,2.4606414
MF510312.1,2.4785786
MF510313.1,2.4602494
MF510314.1,2.460055
MF510315.1,2.4794528
MF510316.1,2.4643059
MF510317.1,2.455161
MF510318.1,2.4822104
MF510319.1,2.482976
MF510320.1,2.454484
MF510321.1,2.4890535
MF510322.1,2.4862785
MF510323.1,2.472518
MF510324.1,2.4891999
MF510325.1,2.4666746
MF510326.1,2.463104
MF510327.1,2.4552171
MF510328.1,2.492812
MF510329.1,2.4622085
MF510330.1,2.546668
MF510331.1,2.436468
MF510332.1,2.4784124
MF510333.1,2.4761732
MF510334.1,2.5471241
MF510335.1,2.4500523
MF510336.1,2.451852
MF510337.1,2.496564
MF510338.1,2.4617884
MF510339.1,2.474289
MF510340.1,2.4667475
MF510341.1,2.4925458
MF510342.1,2.4672685
MF510343.1,2.4853563
MF510344.1,2.4656389
MF510345.1,2.4648254
MF510346.1,2.5036082
MF510347.1,2.4914246
MF510348.1,2.4763925
MF510349.1,2.4866598
MF510350.1,2.4491968
MF510351.1,2.4705515
MF510352.1,2.508027
MF510353.1,2.4418218
MF510354.1,2.49526
MF510355.1,2.394101
MF510356.1,2.453691
MF510357.1,2.5017183
MF510358.1,2.496376
MF510359.1,2.4829133
MF510360.1,2.4990668
MF510361.1,2.4457104
MF510362.1,2.480351
MF510363.1,2.4504833
MF510364.1,2.4961305
MF510365.1,2.4458165
MF510366.1,2.4599776
MF510367.1,2.443472
MF510368.1,2.4171588
MF510369.1,2.5109885
MF510370.1,2.4734707
MF510371.1,2.4720006
MF564034.1,2.4801378
MF564035.1,2.4821522
MF564036.1,2.4813106
MF564037.1,2.480617
MF621254.1,2.4795396
MF621255.1,2.4683168
MF621256.1,2.4557338
MF621257.1,2.5016105
MF621258.1,2.4823756
MF783884.1,2.251612
MF783885.1,2.2636576
MF783886.1,2.3404016
MF783887.1,2.2878315
MH612582.1,2.9363356
MH612583.1,2.9336753
MH612584.1,2.934266
MH612585.1,2.9131212
MH612586.1,2.93814
MH612587.1,2.9385352
MH612588.1,2.9332914
MH612589.1,2.9332361
MH612590.1,2.9211946
MH612591.1,2.932352
MH612592.1,2.9327943
MH612593.1,2.9317932
MH612594.1,2.9284406
MH612595.1,2.9339876
MH612596.1,2.9324
MH612597.1,2.9483545
MH612599.1,2.942051
MH697422.1,1.680035
MH697423.1,1.677648
MH697424.1,1.6898137
MH697425.1,1.6768526
MH697426.1,1.7732819
MH697427.1,1.6824257
MH697428.1,1.6833088
MH697429.1,1.6783156
MH697430.1,1.6771054
MH697431.1,1.6761421
MH697432.1,1.6758772
MH697433.1,1.6773503
MH697434.1,1.7577239
MH697435.1,1.674882
MH697436.1,1.6756347
MH697437.1,1.7006705
MH697438.1,1.6960999
MH697439.1,1.788422
MH697440.1,1.6730933
MH697441.1,1.6751195
MH697442.1,1.6771227
MH697443.1,1.6834898
MH697444.1,1.6825888
MH697445.1,1.6948712
MH697446.1,1.6746647
MH697447.1,1.6810921
MH697448.1,1.6815181
MH697449.1,1.682492
MH697481.1,2.3482027
MH697482.1,2.3464544
MH697485.1,2.4328744
MH697486.1,2.316357
MH697487.1,2.370119
MH697488.1,2.3394365
MH697492.1,2.3484654
MH697493.1,2.3129642
MH697494.1,2.4397604
MH697495.1,2.375784
MH697496.1,2.374329
MH697498.1,2.3390145
MH697500.1,2.308939
MH697501.1,2.3208518
MH697502.1,2.3416998
MH697503.1,2.3161156
MH697504.1,2.3498356
MH697508.1,2.3954298
MH724298.1,3.25532
MH724299.1,3.6140194
MH724300.1,3.3273647
MH724301.1,3.7742534
MH790550.1,2.463539
MH790551.1,2.4762294
MH790552.1,2.4825747
MH790553.1,2.4755642
MH790554.1,2.4851303
MH790555.1,2.4732418
MH790556.1,2.363603
MH790557.1,2.4893434
MH790558.1,2.47928
MH790559.1,2.457699
MH790560.1,2.4785306
MH790561.1,2.4837782
MH790562.1,2.475679
MH790563.1,2.479145
MH790564.1,2.471024
MH790565.1,2.4718974
MH790566.1,2.4356077
MH790567.1,2.4858134
MH790568.1,2.4764483
MH790569.1,2.4593074
MH790570.1,2.47936
MH790571.1,2.4849827
MH790572.1,2.4756846
MH790573.1,2.4772756
MH790574.1,2.4728572
MH790575.1,2.4634907
MH790576.1,2.4534996
MH790577.1,2.4776115
MH790578.1,2.4749749
MH790579.1,2.4657059
MH790580.1,2.4687274
MH790581.1,2.5570483
MH790582.1,2.433677
MH790583.1,1.8996637
MH790584.1,2.386219
MH790585.1,2.4707744
MH790586.1,2.477818
MH790587.1,2.4744124
MH790588.1,2.4585395
MH790589.1,2.4608355
MH790590.1,2.4567683
MH790591.1,2.485956
MH790592.1,2.4758668
MH790593.1,2.4089315
MH790594.1,2.4759612
MH790595.1,2.4776847
MH790596.1,2.481623
MH790597.1,2.4708629
MH790598.1,2.4622257
MH790599.1,2.4760382
MH790600.1,2.481797
MH790601.1,2.456249
MH790602.1,2.4669504
MH790603.1,2.387108
MH790604.1,2.4276392
MH790605.1,2.4784575
MH790606.1,2.4701378
MH790607.1,2.4903252
MH790608.1,2.427864
MH790609.1,2.4672458
MH790610.1,2.4645674
MH790611.1,2.4734228
MH790612.1,2.477906
MH790613.1,2.4889696
MH790614.1,2.4708018
MH790615.1,2.467748
MH790616.1,2.4746816
MH790617.1,2.4809175
MH790618.1,2.4484444
MH790619.1,2.4621341
MH790620.1,2.4849634
MH790621.1,2.4687526
MH790622.1,2.4733293
MH790623.1,2.4604807
MH790624.1,2.470996
MH790625.1,2.457133
MH790626.1,2.4785619
MH790627.1,2.4522038
MH790628.1,2.463353
MH790629.1,2.466407
MH790630.1,2.5553093
MH790631.1,2.4655066
MH790632.1,2.4856215
MH790633.1,2.4797072
MH790634.1,2.0255256
MH790635.1,2.4578063
MH790636.1,2.470387
MH790637.1,2.474971
MH790638.1,2.4435437
MH790639.1,2.4627173
MH790640.1,2.4616342
MH790641.1,2.4737418
MH790642.1,2.4855845
MH790643.1,2.381198
MH790644.1,2.4681318
MH790645.1,2.4700115
MH790646.1,2.4805644
MH790647.1,2.4679713
MH790648.1,2.4785492
MH790649.1,2.4557977
MH790650.1,2.4724245
MH790651.1,2.4740524
MH790652.1,2.4656825
MH790653.1,2.4460635
MH790654.1,2.4692018
MH790655.1,2.4566472
MH790656.1,2.4922163
MH790657.1,2.4641743
MH790658.1,2.5035064
MH790659.1,2.4340658
MH790660.1,2.3444457
MH790661.1,2.3803945
MH790662.1,2.4637222
MH790663.1,2.4683635
MH790664.1,2.4608932
MH790665.1,2.47505
MH790666.1,2.4506814
MH790667.1,2.4836984
MH790668.1,2.4382286
MH790669.1,2.4687629
MH790670.1,2.487177
MH790671.1,2.4561532
MH899846.1,2.496366
MH988695.1,3.176314
MK105995.1,2.64503
MK105996.1,2.639043
MK105997.1,2.6649384
MK105998.1,2.6367965
MK105999.1,2.6667337
MK106000.1,2.6728172
MK106001.1,2.63601
MK106002.1,2.6169264
MK106003.1,2.690015
MK106004.1,2.6641376
MK855052.1,2.4341607
MK862251.1,3.3708825
MN187895.1,2.4336002
