file,perplexity
HE798647.1,2.7518904
HE798648.1,2.7289999
HE798649.1,2.7685843
HE798652.1,2.8464494
HE798655.1,2.7743366
HE798658.1,2.8075213
HE798659.1,2.7726338
HM585447.1,3.5849333
HM585450.1,3.5830047
HM585451.1,2.6963727
HM585453.1,3.6108472
HM585454.1,2.6850677
HM585456.1,3.200111
HM585457.1,2.5579495
HM585458.1,2.6657243
HM585460.1,3.3817823
HM585463.1,3.4591477
HM585464.1,2.4648137
HM585466.1,3.4655142
HM585467.1,2.5712008
HM585470.1,3.3599632
HM585471.1,2.576113
HM585473.1,3.2333136
HM585480.1,3.6161246
HM585482.1,3.2218862
HM585484.1,3.2288492
HM585486.1,3.2125793
HM585487.1,2.831296
HM585489.1,2.6348128
HM585491.1,3.5856624
HM585492.1,2.6666346
HM585493.1,3.6096144
HQ438007.1,3.200412
HQ438008.1,2.9882054
HQ438009.1,3.1071866
HQ438010.1,3.1792667
HQ438011.1,3.1313298
HQ438012.1,3.1760166
HQ438013.1,3.105363
HQ438014.1,3.0442133
HQ438015.1,2.5781267
HQ438016.1,2.534999
HQ438017.1,2.5555503
HQ438018.1,2.575523
JN122285.1,2.552138
JN122286.1,2.683334
JN122287.1,2.4414685
JN122288.1,2.6542938
JN122289.1,2.5854745
JN122290.1,2.7231257
JN122291.1,2.5921712
JN122292.1,2.6256416
JN393896.1,2.429338
JN393897.1,2.3971653
JN393898.1,2.4338136
JN393899.1,2.682156
JN393900.1,2.6818485
JN393901.1,2.678094
JN393902.1,2.649822
JN393903.1,2.6946597
JN393904.1,2.6887338
JN393905.1,2.7098255
JN393906.1,3.0646157
JN393907.1,3.0871809
JN617899.1,2.767242
JN661387.1,2.6764524
JN661388.1,2.717054
JN661389.1,2.719949
JN661390.1,2.7775981
JN661391.1,2.7019377
JN661392.1,3.3921916
JN661393.1,2.6926463
JN661394.1,2.6735904
JN661395.1,2.6598303
JN661396.1,2.686044
JN661397.1,2.7211647
JN661398.1,2.6992757
JN661399.1,2.6944578
JN661400.1,2.9736326
JN661404.1,2.696534
JN661406.1,2.579076
JN661411.1,2.8244328
JN661412.1,2.6142557
JN661413.1,2.7046092
JN661414.1,2.8589997
JN661415.1,2.8507528
JN661416.1,2.846334
JN661417.1,2.8646166
JN661418.1,2.8505428
JN661420.1,2.7756705
JN661421.1,2.8447213
JN661422.1,2.8277607
JN661423.1,2.8212907
JN661426.1,2.8600676
JN661428.1,2.736895
JN661429.1,2.863685
JN661431.1,2.8599408
JN661435.1,2.841004
JN661437.1,3.1069336
JN661439.1,3.1327853
JN661441.1,3.1056952
JN661453.1,3.1156821
JN661458.1,3.091982
JN661460.1,3.1404254
JN661463.1,3.224481
JN661466.1,3.2114587
JN661469.1,3.3692863
JN661470.1,3.1997836
JN661479.1,3.2126565
JN661484.1,2.788144
JN661485.1,2.80921
JN661486.1,2.8365607
JN661487.1,2.6564207
JN661488.1,2.7341368
JN661490.1,2.7179036
JN661493.1,2.6593282
JN661494.1,2.679743
JN661496.1,2.7034786
JN661498.1,2.817365
JN661501.1,2.8428142
JN661502.1,2.682742
JN661504.1,2.4851012
JN661505.1,2.7817235
JN661506.1,2.326636
JN661507.1,2.3186798
JN661509.1,2.3062043
JN661510.1,2.3668275
JN661512.1,2.4213197
JN661513.1,2.3526678
JN661514.1,2.4262745
JN661518.1,2.3773801
JN661519.1,2.4466977
JN661523.1,2.3827777
JN661524.1,2.6528766
JN661526.1,2.3832502
JN661528.1,3.5611203
JN661529.1,3.5719
JN661530.1,3.5532923
JN661532.1,3.5189126
JN661533.1,3.5611506
JN661534.1,3.5612164
JN661535.1,3.5561142
JN661536.1,3.5583696
JN661537.1,3.5744553
JN661538.1,3.5445454
JN661541.1,3.571235
JN661542.1,3.5601907
JN661543.1,3.54743
JN661549.1,3.5437758
JN661550.1,3.5694582
JN661552.1,3.5085363
JN661553.1,3.2476974
JN661554.1,3.7099068
JN661555.1,3.2380872
JN661556.1,3.2223363
JN661557.1,3.5579188
JN661558.1,3.2558665
JN975310.1,2.670322
JN975312.1,2.6566787
JN975315.1,2.681608
JN975316.1,2.651661
JN975324.1,3.0297618
JN975325.1,3.0409424
JQ902124.1,2.3387315
JQ902126.1,2.372945
JQ902130.1,2.3867023
JX912947.1,2.4092793
JX912952.1,2.5770252
KC815981.1,2.380449
KC815982.1,2.367481
KC815983.1,2.37835
KF418199.1,3.4330964
KF418200.1,3.4050627
KF418201.1,3.4141703
KF418202.1,3.422653
KF418203.1,3.236341
KF418204.1,3.4508276
KF418205.1,3.418501
KF418206.1,3.41453
KF418207.1,3.4145231
KF418208.1,3.4475653
KF418209.1,3.4184732
KF418210.1,3.4111137
KF418211.1,3.4157298
KF418212.1,3.3984563
KF418213.1,3.415536
KF418214.1,3.4290597
KF418215.1,3.4210048
KF418216.1,3.399411
KF418217.1,3.45273
KF418218.1,3.242629
KF418219.1,3.408254
KF418220.1,3.4397767
KF418221.1,3.2219672
KF418222.1,3.420259
KF418223.1,3.4179125
KF418224.1,3.4418254
KF418225.1,3.224968
KF418226.1,3.4420247
KF418227.1,3.365095
KF418228.1,3.4095526
KF418229.1,3.410001
KF418230.1,3.4351182
KF418231.1,3.4476092
KF418232.1,3.2649074
KF418233.1,3.4226325
KF418234.1,3.411246
KF418235.1,3.4036124
KF418236.1,3.400137
KF418237.1,3.4102921
KF418238.1,3.402777
KF418239.1,3.3921494
KJ869431.1,3.3319175
KJ869433.1,3.2673404
KR136082.1,2.7025087
KT070111.1,2.371655
KT070114.1,3.3475351
KT070115.1,3.326794
KT070119.1,3.489862
KT070131.1,2.6547801
KT070132.1,2.4291463
KT070137.1,2.4315534
KT375735.1,2.4278486
KU050121.1,2.4178662
KU050122.1,2.3743463
KU050129.1,2.6043062
KU050130.1,2.6983178
KU050131.1,2.7178156
KU195236.1,3.1649878
KU195237.1,3.155741
KU195241.1,3.260916
KU195242.1,3.248163
KU195248.1,2.9973102
KU195249.1,2.9831169
KU195250.1,3.01951
KU195251.1,3.0304403
KU298887.1,2.4579263
KU298911.1,2.4263217
KU298912.1,2.39585
KU298913.1,2.3837426
KU298915.1,2.368282
KU298916.1,2.3612251
KU298919.1,2.3589344
KU298926.1,2.3785086
KU298927.1,2.3827314
KU298928.1,2.3881927
KU721799.1,2.118807
KU721800.1,2.097992
KU721801.1,2.122055
KU721802.1,2.1004229
KU721803.1,2.100302
KU951254.1,2.1065998
KU951256.1,2.1171079
KU951257.1,2.1180377
KU951258.1,2.1150062
KU951259.1,2.1113791
KU951260.1,2.111402
KU951261.1,2.118527
KU951262.1,2.1068823
KU951263.1,2.111088
KU951264.1,2.1193147
KU951265.1,2.1138217
KU951266.1,2.1176412
KU951267.1,2.6870558
KU951268.1,2.690356
KU951269.1,2.6747744
KU951270.1,2.6663606
KU951271.1,2.7085495
KU951272.1,2.6847653
KU951273.1,2.680552
KU951274.1,2.6794527
KU951277.1,2.6895893
KX446975.1,3.5094671
KX514418.1,2.3621247
KX545366.1,2.8103917
KX645742.1,2.8817127
KX645743.1,2.8916419
KX645744.1,2.8948731
KX645745.1,2.8910544
KX645746.1,2.8859465
KX645747.1,2.890641
KX645748.1,2.8913357
KX645749.1,2.8867574
KX645750.1,2.8866646
KX645751.1,2.8966265
KX645752.1,2.9011958
KX645753.1,2.905257
KX645754.1,2.8952897
KX645755.1,2.9041214
KX645756.1,2.9005241
KX645757.1,2.8983905
KX645758.1,2.9028752
KX645759.1,2.9029937
KX645760.1,2.9100108
KX645761.1,2.904192
KX645762.1,2.9107087
KX645763.1,2.8999658
KX645764.1,2.9063947
KX645765.1,2.1141188
KX645766.1,2.118526
KX645767.1,2.1219485
KX645768.1,2.1151533
KX645769.1,2.1099513
KX645770.1,2.1101255
KX645771.1,2.0996342
KX645772.1,2.0989392
KX645773.1,2.1125126
KX645774.1,2.1110961
KX645775.1,2.1088068
KX645776.1,2.1122108
KX645777.1,2.1091344
KX645778.1,2.1195562
KX645779.1,2.1107774
KX645780.1,2.1158738
KY848439.1,2.7965758
LC155254.1,3.8345752
LC511686.1,2.3888087
LR861811.1,2.3808637
LR861836.1,2.38046
LR861840.1,2.3817515
LR861841.1,2.3831072
LR861842.1,2.4103796
LR861851.1,2.3814569
LR861854.1,2.365195
LR861859.1,2.3562105
LR861876.1,2.3838959
LR861877.1,2.3582144
LR861879.1,2.3796098
LR861884.1,2.382363
LR861902.1,2.3792574
LR861903.1,2.3577604
LR861907.1,2.3622274
LR861908.1,2.3841379
LR861912.1,2.3815672
LR861915.1,2.3810353
LR861922.1,2.387159
LR861942.1,2.3816013
LR861948.1,2.3870103
LR861954.1,2.3810105
LR861955.1,2.3554788
LR861962.1,2.3582027
LR861964.1,2.3820574
LR861979.1,2.3542635
LR861980.1,2.3567965
LR862000.1,2.4038687
LR862020.1,2.3811557
LR862024.1,2.397116
LR862029.1,2.3624034
LR862030.1,2.378484
LR862039.1,2.3787796
LR862042.1,2.3793616
LR862043.1,2.3540335
LR862051.1,2.3811407
LR862060.1,2.3893008
LR862068.1,2.3706913
LR862070.1,2.3819664
LR862073.1,2.3800087
LR862074.1,2.38358
LR862079.1,2.3814795
LR862081.1,2.3786075
LR862083.1,2.3560705
LR862085.1,2.3798935
MF066880.1,3.176945
MF066891.1,3.316492
MG825049.1,2.3646464
MG825050.1,2.3960118
MH253548.1,2.4833233
MH253549.1,3.5227501
MH607467.1,2.0942676
MH607469.1,2.0981379
MH607470.1,2.0901477
MH607472.1,2.1295588
MH607473.1,2.129758
MH607474.1,2.1223316
MH607475.1,2.1298327
MK648148.1,2.1432812
MT783416.1,2.3690605
MW012748.1,2.4400978
MW546441.1,2.9687195
MW546449.1,2.7629924
MZ222289.1,2.6476777
MZ222290.1,2.5901747
MZ222291.1,2.589715
MZ222292.1,2.5964527
MZ222300.1,2.5739338
MZ222308.1,2.5878098
MZ222309.1,2.5942035
MZ222313.1,2.599587
MZ222314.1,2.5913627
MZ222320.1,2.5744374
MZ222323.1,2.6226163
MZ222338.1,2.5702853
MZ222343.1,2.5565736
MZ380337.1,3.097301
MZ380340.1,3.3038943
OP711962.1,2.3720582
OP711967.1,2.3702283
OP711970.1,2.374132
OP711984.1,2.380911
OP711989.1,2.3824131
OP712002.1,2.4114337
OP712016.1,2.3578944
OP712019.1,2.3911486
OP712033.1,2.3938546
OP712035.1,2.3576005
OP712048.1,2.431377
OP712049.1,2.371496
OP712058.1,2.3564413
OP712059.1,2.3742929
OP712063.1,2.3420992
OP712075.1,2.3842018
OP712077.1,2.2960846
OP712087.1,2.4433696
OP712089.1,2.359696
OP712103.1,2.3746247
OP970965.1,2.388912
OP971007.1,2.414598
OP971017.1,2.372255
OP971029.1,2.389035
OP971031.1,2.3883934
OP971047.1,2.3635163
OP971053.1,2.3823752
OP971068.1,2.374341
OP971102.1,2.4149718
OQ281961.1,2.6236231
OR667488.1,2.327926
OR667514.1,3.3723583
PP093689.1,2.384458
PP093691.1,2.3876958
PP747183.1,3.9820294
PP818818.1,3.2330544
PP972044.1,2.4455945
PP972045.1,2.2726583
PP972046.1,2.2568054
PP972047.1,2.4518957
PP972048.1,2.402134
PP972049.1,2.3944223
PP972050.1,2.3761675
PQ417145.1,2.7927043
PQ417146.1,2.8026907
PQ417148.1,2.8351552
PQ417149.1,2.8097842
PQ417159.1,2.791364
PQ417160.1,2.8256505
PQ417168.1,2.8259153
PQ417172.1,2.8093376
PQ417177.1,2.8052344
PQ417183.1,2.8007221
PQ417210.1,2.7892795
PQ868541.1,4.5158134
PQ868542.1,4.29182
PQ868547.1,4.869992
PV012251.1,2.4108107
PV012263.1,2.3898125
PV012266.1,2.3861513
PV012290.1,2.4199464
PV012294.1,2.428875
PV012306.1,2.4092398
PV358394.1,2.343649
PV358401.1,2.3042378
PV455526.1,2.7510042
Y12210.1,3.8330934
