file,perplexity
LR862068.1,3.4853377
LR862070.1,3.5348206
LR862073.1,3.4847145
LR862074.1,3.5323336
LR862079.1,3.5327013
LR862081.1,3.488029
LR862083.1,3.4498332
LR862085.1,3.4840367
MF066880.1,3.7366924
MF066891.1,3.7469633
MG825049.1,3.7418177
MG825050.1,3.7308202
MH253548.1,3.7220728
MH253549.1,3.8539627
MH607467.1,3.671984
MH607469.1,3.674558
MH607470.1,3.6650207
MH607472.1,3.6644692
MH607473.1,3.6671546
MH607474.1,3.6604815
MH607475.1,3.6656184
MK648148.1,3.669202
MT783416.1,3.4670122
MW012748.1,3.7422507
MW546441.1,3.8313556
MW546449.1,3.7403607
MZ222289.1,3.7116754
MZ222290.1,3.6797783
MZ222291.1,3.6807215
MZ222292.1,3.687709
MZ222300.1,3.688543
MZ222308.1,3.6804404
MZ222309.1,3.6960108
MZ222313.1,3.6987593
MZ222314.1,3.6837547
MZ222320.1,3.6891394
MZ222323.1,3.719774
MZ222338.1,3.67109
MZ222343.1,3.695598
MZ380337.1,3.69162
MZ380340.1,3.7432039
OP711962.1,3.4828222
OP711967.1,3.4840283
OP711970.1,3.4827747
OP711984.1,3.5330436
OP711989.1,3.491332
OP712002.1,3.528373
OP712016.1,3.4662364
OP712019.1,3.4016507
OP712033.1,3.5528104
OP712035.1,3.4683812
OP712048.1,3.5978768
OP712049.1,3.4915853
OP712058.1,3.464268
OP712059.1,3.481
OP712063.1,3.4072037
OP712075.1,3.5368004
OP712077.1,3.2147336
OP712087.1,3.6107562
OP712089.1,3.471711
OP712103.1,3.4878204
OP970965.1,3.5381987
OP971007.1,3.5328655
OP971017.1,3.4795856
OP971029.1,3.4891279
OP971031.1,3.5362995
OP971047.1,3.4482574
OP971053.1,3.532566
OP971068.1,3.4814618
OP971102.1,3.5332365
OQ281961.1,4.019049
OR667488.1,3.804969
OR667514.1,3.625794
PP093689.1,3.533715
PP093691.1,3.4922166
PP747183.1,3.906151
PP818818.1,3.6683443
PP972044.1,3.684584
PP972045.1,3.7773187
PP972046.1,3.7382486
PP972047.1,3.7354343
PP972048.1,3.743272
PP972049.1,3.7440548
PP972050.1,3.74196
PQ417145.1,3.7153099
PQ417146.1,3.7196577
PQ417148.1,3.7344685
PQ417149.1,3.7282002
PQ417159.1,3.7162352
PQ417160.1,3.733232
PQ417168.1,3.7573862
PQ417172.1,3.733555
PQ417177.1,3.73548
PQ417183.1,3.7265806
PQ417210.1,3.7283509
PQ868541.1,4.4044676
PQ868542.1,4.512177
PQ868547.1,4.607662
PV012251.1,3.5323584
PV012263.1,3.5336437
PV012266.1,3.532278
PV012290.1,3.5375054
PV012294.1,3.5220757
PV012306.1,3.5340297
PV358394.1,3.4202015
PV358401.1,3.439108
PV455526.1,3.9246404
Y12210.1,3.8128288
