file,perplexity
GU937148.1,3.3453166
GU937149.1,3.3546991
GU937151.1,3.340371
GU937153.1,3.352783
GU937154.1,3.3370137
GU937158.1,3.3351998
GU937159.1,3.3345578
GU937162.1,3.3470092
GU937163.1,3.3555405
GU937165.1,3.358985
GU937166.1,3.3321784
GU937167.1,3.3614492
GU937168.1,3.3363428
GU937169.1,3.338277
GU937171.1,3.3278768
GU937172.1,3.3558822
GU937173.1,3.3533344
GU937175.1,3.365678
GU937176.1,3.345102
GU937177.1,3.3385904
GU937178.1,3.347279
GU937180.1,3.3469267
GU937182.1,3.341554
GU937183.1,3.3481996
GU937185.1,3.323004
GU937187.1,3.337433
GU937188.1,3.3441453
GU937189.1,3.3521175
GU937191.1,3.3279657
GU937193.1,3.3444414
GU937195.1,3.3633
GU937196.1,3.3353074
GU937204.1,3.3481624
GU937208.1,3.3471513
GU937209.1,3.3478065
GU937210.1,3.3404832
GU937212.1,3.3289497
GU937216.1,3.3279185
GU937217.1,3.3695743
GU937220.1,3.3543096
GU937223.1,3.3302982
GU937224.1,3.318229
GU937226.1,3.4913397
GU979891.1,3.3476458
GU979892.1,3.3440695
GU979895.1,3.3527105
GU979898.1,3.0054276
GU979899.1,3.019888
GU979900.1,3.0127044
GU979901.1,3.01683
GU979902.1,3.0330112
GU979903.1,3.023973
HM011303.1,3.2006106
HM011305.1,3.2047317
HM011308.1,3.2024384
HM011309.1,3.1972709
HM011310.1,3.2013395
HM011311.1,3.2005482
HM011312.1,3.1994412
HM011313.1,3.198495
HM011315.1,3.2124574
HM011316.1,3.210982
HM011317.1,3.2082162
HM011319.1,3.2046313
HM011320.1,3.200666
HM011321.1,3.2030122
HM011323.1,3.2019293
HM011325.1,3.2061841
HM011326.1,3.203503
HM011327.1,3.1992073
HM011329.1,3.203786
HM011330.1,3.2054698
HM011331.1,3.2032979
HM011332.1,3.2034194
HM011333.1,3.2033486
HM011335.1,3.2062392
HM011336.1,3.2044394
HM011337.1,3.2023869
HM011339.1,3.2025292
HM011340.1,3.2018094
HM011341.1,3.2024128
HM011342.1,3.2044487
HM011343.1,3.201136
HM011344.1,3.205753
HM011345.1,3.1989892
HM011346.1,3.2050025
HM011347.1,3.2097538
HM011348.1,3.2018697
HM011351.1,3.2078648
HM011352.1,3.1997578
HM011354.1,3.2033923
HM011355.1,3.2116945
HM011356.1,3.2024243
HM011359.1,3.2076774
HM011362.1,3.201565
HM011365.1,3.2059789
HM011367.1,3.4520879
HM011368.1,3.4492068
HM011369.1,3.4475744
HM011370.1,3.4561017
HM011371.1,3.4452696
HM011372.1,3.4538484
HM011373.1,3.4517982
HM011374.1,3.4523962
HM011375.1,3.4546888
HM011376.1,3.4515018
HM011377.1,3.443071
HM011378.1,3.4447768
HM011379.1,3.443916
HM011380.1,3.4531476
HM011382.1,3.4502184
HM011384.1,3.4591765
HM011385.1,3.456306
HM011386.1,3.4481602
HM011387.1,3.4468737
HM011389.1,3.4529245
HM011390.1,3.4510844
HM011392.1,3.445981
HM011393.1,3.4556618
HM011395.1,3.4484715
HM011397.1,3.459498
HM011398.1,3.4499946
HM011399.1,3.4576533
HM011400.1,3.4406254
HM011401.1,3.4493272
HM011405.1,3.448234
HM011407.1,3.4434931
HM011408.1,3.4527287
HM011409.1,3.4475374
HM011411.1,3.451482
HM011413.1,3.4567647
HM011415.1,3.450406
HM011418.1,3.4472854
HM011419.1,3.4551733
HM011422.1,3.4435184
HM011423.1,3.4454412
HM011426.1,3.449271
HM011427.1,3.460918
HM011428.1,3.4583883
HM450677.1,3.2332406
HM584913.1,3.4820237
HM585496.2,3.0116746
HM585497.2,3.0020113
HM585498.2,3.0125978
HM585499.2,3.0116463
HM585500.2,3.0120351
HM585501.2,3.0037732
HM585502.2,3.0091097
HM585503.2,3.0100918
HM585504.2,3.0167427
HM585505.2,3.0112553
HM585506.2,3.011834
HM585507.2,3.0066242
HM585508.2,2.9914236
HM585509.2,3.002321
HM585510.2,3.0048792
HM585511.2,3.0020735
HM585512.2,3.0120134
HM585513.2,3.0034244
HM585514.2,3.0055614
HM585515.2,3.009785
HQ123046.1,3.5908184
HQ123047.1,3.5907423
HQ123048.1,3.599319
HQ123049.1,3.6033678
HQ123050.1,3.582232
HQ123051.1,3.6133802
HQ123053.1,3.5994194
HQ123055.1,3.6031394
HQ123056.1,3.5865083
HQ123059.1,3.5968368
HQ123062.1,3.5844135
HQ123063.1,3.4665709
HQ123064.1,3.4660006
HQ123069.1,3.4729521
HQ123070.1,3.4743524
HQ123071.1,3.4591556
HQ123074.1,3.4693737
HQ123076.1,3.4769711
HQ123083.1,3.5129278
HQ123085.1,3.4573011
HQ123088.1,2.9994435
HQ123089.1,3.0117974
HQ123090.1,2.9951148
HQ123091.1,3.0016403
HQ123092.1,2.998225
HQ123093.1,2.9934425
HQ123094.1,3.0033128
HQ123095.1,3.0162966
HQ123096.1,3.0063472
HQ123098.1,3.0028634
HQ123099.1,3.0024292
HQ123100.1,3.0007799
HQ123101.1,2.9975905
HQ123102.1,3.010872
HQ123104.1,2.9984999
HQ123105.1,2.9477327
HQ123106.1,2.9377277
HQ123107.1,2.957261
HQ123108.1,2.9321744
HQ123109.1,2.948831
HQ123112.1,2.9494665
HQ123114.1,2.945039
HQ123117.1,2.9369369
HQ123119.1,2.9520001
HQ123120.1,2.9383051
HQ123121.1,2.941529
HQ123122.1,2.9347615
HQ123124.1,2.9445455
HQ123125.1,2.940892
HQ123126.1,2.9452677
HQ123127.1,2.9598982
HQ123129.1,2.940678
HQ123130.1,3.4803252
HQ123131.1,3.479021
HQ123132.1,3.4761925
HQ123134.1,3.498415
HQ123135.1,3.4895513
HQ123137.1,3.4766538
HQ123138.1,3.5175385
HQ123139.1,3.5165894
HQ123141.1,3.532903
HQ123143.1,3.474271
HQ123144.1,3.0008707
HQ123145.1,3.0028431
HQ123146.1,3.0130718
HQ123147.1,2.9905646
HQ123148.1,3.0022063
HQ123149.1,3.0092897
HQ123150.1,3.0046625
HQ123151.1,3.001459
HQ123152.1,3.0039787
HQ123153.1,3.0130537
HQ123154.1,3.644053
HQ123155.1,3.6301343
HQ123157.1,3.6277745
HQ123158.1,3.663394
HQ123160.1,3.6286445
HQ123161.1,3.6230133
HQ123163.1,3.6432734
HQ123165.1,2.9423654
HQ123166.1,2.9427829
HQ123167.1,2.9461477
HQ123168.1,2.938782
HQ123169.1,2.9445515
HQ123170.1,2.9419596
HQ123171.1,2.9475539
HQ123172.1,2.9477866
HQ123173.1,2.9448814
HQ123174.1,2.9584844
HQ123175.1,2.9464514
HQ123177.1,2.9467177
HQ123178.1,3.6059294
HQ123179.1,3.0071926
HQ667768.1,3.590934
HQ667769.1,3.595021
HQ667770.1,3.5963867
HQ667771.1,3.593245
HQ667772.1,3.5993679
HQ667773.1,3.5957801
HQ667774.1,3.5868537
HQ667775.1,3.5989654
HQ667777.1,3.5936337
HQ667778.1,3.5891495
HQ667779.1,3.5926044
HQ667780.1,3.5879517
HQ667781.1,3.5843465
HQ667782.1,3.5952268
HQ685966.1,3.5880265
HQ685967.1,3.5907323
HQ685973.1,3.5991967
HQ685974.1,3.6011631
HQ685975.1,3.6026769
HQ685976.1,3.6030908
HQ685977.1,3.601105
HQ685978.1,3.6015766
HQ685979.1,3.6035821
HQ685980.1,3.598953
HQ685981.1,3.597206
HQ685982.1,3.6293068
HQ685983.1,3.5911143
HQ685985.1,3.6002636
HQ685986.1,3.6025455
HQ685987.1,3.6005254
HQ685988.1,3.6032631
HQ685989.1,3.6003785
HQ685990.1,3.6295872
HQ685991.1,3.6012273
HQ685992.1,3.6019077
HQ685993.1,3.6020446
HQ685994.1,3.5987716
HQ685995.1,3.5964136
HQ685996.1,3.6071653
HQ685997.2,3.6148345
HQ685998.2,3.613809
HQ685999.2,3.617377
HQ686000.2,3.6158617
HQ686001.2,3.6187248
HQ686003.1,3.5868983
HQ686004.1,3.582276
HQ686005.1,3.584606
HQ686006.1,3.5881205
HQ686007.1,3.5899901
HQ686008.1,3.5930078
HQ686009.1,3.5875137
HQ686010.1,3.5900805
HQ686011.1,3.5847824
HQ686012.1,3.5886378
HQ686013.1,3.5949667
HQ686014.1,3.5876408
HQ686015.1,3.5914378
HQ686016.1,3.6228452
HQ686017.1,3.6151803
HQ686018.1,3.5951204
HQ686019.1,3.5942025
HQ686020.1,3.5860739
HQ686021.1,3.5933466
HQ686023.1,3.5936015
HQ686024.1,3.5926592
HQ686025.1,3.5977125
HQ686026.1,3.603877
HQ686027.1,3.5975342
HQ686028.1,3.5987866
HQ686029.1,3.5985134
HQ686030.1,3.5990624
HQ686031.1,3.598179
HQ686033.1,3.5968788
HQ686034.1,3.593215
HQ686035.1,3.6303456
HQ686036.1,3.5947163
HQ686037.1,3.5930352
HQ686038.1,3.594778
HQ707582.1,3.6409032
HQ707583.1,3.6390848
HQ707584.1,3.642043
HQ707585.1,3.6776013
HQ707586.1,3.642217
HQ707587.1,3.6059005
HQ707589.1,3.5947921
HQ707590.1,3.5931282
HQ707591.1,3.5961094
HQ707592.1,3.5944035
HQ707593.1,3.6014943
HQ707594.1,3.6039379
HQ707595.1,3.5945158
HQ707596.1,3.5958452
HQ707597.1,3.5911546
HQ707598.1,3.6230102
HQ707599.1,3.5962691
HQ707600.1,3.5992122
HQ707602.1,3.598735
HQ707603.1,3.6077902
HQ707604.1,3.6012383
HQ707605.1,3.6009421
HQ707606.1,3.6045644
HQ707607.1,3.6056383
HQ707608.1,3.597895
HQ707609.1,3.6019382
HQ707611.1,3.6395972
HQ707612.1,3.6422186
HQ707613.1,3.6640732
HQ707614.1,3.645182
HQ707615.1,3.6420991
HQ707616.1,3.645058
HQ707617.1,3.644126
HQ707618.1,3.6372228
HQ707619.1,3.6347885
HQ707620.1,3.6454175
HQ707621.1,3.6000206
HQ707622.1,3.6054037
HQ707623.1,3.609737
HQ707624.1,3.6086001
HQ707625.1,3.6033382
HQ707626.1,3.6021469
HQ707627.1,3.5959961
HQ707628.1,3.6031003
HQ707629.1,3.6052997
HQ707631.1,3.6056054
HQ707632.1,3.5981033
HQ707633.1,3.6089246
HQ707634.1,3.603179
HQ707635.1,3.6032653
HQ707636.1,3.6045704
HQ707637.1,3.6041803
HQ707638.1,3.6052885
HQ707639.1,3.6014028
HQ707640.1,3.6040375
HQ707641.1,3.6036415
HQ707643.1,3.5933855
HQ833203.1,3.622261
JF810707.1,3.472889
JF810715.1,3.4442995
JF810722.1,3.4468515
JF810725.1,3.4461896
JF810728.1,3.444103
JF810731.1,3.4524603
JF810735.1,3.4431407
JF810737.1,3.4478292
JF810738.1,3.4427536
JF810742.1,3.4475262
JF810743.1,3.4353034
JF810744.1,3.4870026
JF810747.1,3.4492433
JF810752.1,3.4473948
JF810755.1,3.45142
JF810756.1,3.449118
JF810757.1,3.4430413
JF810759.1,3.4453204
JF810764.1,3.4456282
JF810769.1,3.4420326
JF810770.1,3.5725398
JF810771.1,3.541529
JF810772.1,3.553158
JF810773.1,3.5580804
JF810774.1,3.551446
JF810775.1,3.5577788
JF810776.1,3.5568519
JF810778.1,3.5860698
JF810779.1,3.5460358
JF810781.1,3.5415008
JF810783.1,3.5614371
JF810785.1,3.5552456
JF810786.1,3.5613344
JF810787.1,3.5602744
JF810788.1,3.5597644
JF810791.1,3.5680518
JF810792.1,3.5534956
JF810793.1,3.55459
JF810795.1,3.5583267
JF810796.1,3.5649872
JF810797.1,3.5657446
JF810798.1,3.5483546
JF810799.1,3.555953
JF810800.1,3.5600517
JF810801.1,3.5521553
JF810805.1,3.5636137
JF810806.1,3.5535576
JF810807.1,3.5543637
JF810808.1,3.5572987
JF810810.1,3.5605924
JF810811.1,3.549794
JF810812.1,3.5561345
JF810814.1,3.56231
JF810817.1,3.5687351
JF810818.1,3.552415
JF810819.1,3.5554712
JF810820.1,3.595433
JF810822.1,3.5533643
JF810823.1,3.5496082
JN181118.1,3.6255887
JN181119.1,3.6326747
JN181120.1,3.622533
JN181121.1,3.6348593
JN181122.1,3.6436534
JN181123.1,3.6425798
JN181124.1,3.6339073
JN181125.1,3.6293812
JN181126.1,3.616465
JN181127.1,3.6160862
JN181129.1,3.6082582
JN181130.1,3.6211019
JN181131.1,3.6264527
JN181132.1,3.6330173
JN181133.1,3.6245196
JN181134.1,3.6303651
JN181135.1,3.6269457
JN181136.1,3.62994
JN181138.1,3.6355093
JN181140.1,3.6420186
JN181141.1,3.6264505
JN181143.1,3.6104965
JN191624.1,3.646654
JN400093.1,3.042543
JN415117.1,3.6297243
JN415121.1,3.5187473
JN415123.1,3.4800754
JN415124.1,3.4875052
JN415125.1,3.4886324
JN415126.1,3.4675326
JN420337.1,3.004318
JN420338.1,3.0284991
JN420339.1,3.0266144
JN420340.1,3.0376587
JN420341.1,3.029412
JN420342.2,3.0065103
JN712694.1,3.2812634
JN712695.1,3.2737079
JN712696.1,3.2924063
JN712697.1,3.3236794
JN712698.1,3.305445
JN712699.1,3.3010917
JN712700.1,3.2851424
JN712701.1,3.3109767
JN712702.1,3.2620606
JN712703.1,3.305381
JN712704.1,3.2614324
JN712705.1,3.3024933
JN712706.1,3.3142183
JN712707.1,3.281037
JN712708.1,3.2842686
JN712709.1,3.267823
JN712710.1,3.3106241
JN712711.1,3.2748256
JN712712.1,3.3024235
JN712713.1,3.3120568
JN712714.1,3.2713838
JN712715.1,3.2915146
JN712716.1,3.269799
JN712717.1,3.2978399
JN712718.1,3.3042011
JQ320079.1,3.6211622
JQ320080.1,3.2111664
JQ320081.1,3.5532966
JQ320082.1,3.6816945
JQ352101.1,3.005332
JQ352102.1,3.0160553
JQ352103.1,3.006056
JQ352104.1,3.0174716
JQ352105.1,2.9994133
JQ352106.1,3.0010803
JQ352107.1,3.0018733
JQ352108.1,3.006551
JQ352109.1,3.0114157
JQ352110.1,3.006501
JQ352111.1,3.0059183
JQ352112.1,3.004614
JQ352113.1,3.0000498
JQ352114.1,3.0032728
JQ352115.1,3.012495
JQ352116.1,3.0066428
JQ352117.1,3.0108776
JQ352118.1,3.0143008
JQ352119.1,3.0076466
JQ352120.1,3.0116699
JQ352122.1,3.0073566
JQ352123.1,3.0011954
JQ352124.1,3.0067441
JQ352125.1,3.0135386
JQ352126.1,3.0003595
JQ352127.1,3.0077004
JQ352128.1,2.9961698
JQ352129.1,3.002157
JQ352130.1,3.011839
JQ352131.1,3.0081403
JQ352132.1,3.0022285
JQ352133.1,3.0031579
JQ352134.1,3.0108733
JQ352135.1,3.0004714
JQ352138.1,3.0092087
JQ352139.1,3.0075006
JQ352141.1,2.99951
JQ352142.1,3.0015988
JQ352143.1,2.9956806
JQ352144.1,3.0007408
JQ352145.1,3.008744
JQ352146.1,3.01368
JQ352147.1,2.998159
JQ352148.1,3.0138166
JQ352149.1,3.008048
JQ352150.1,3.0002222
JQ352151.1,3.0063152
JQ352152.1,3.0114882
JQ352153.1,3.0129404
JQ352155.1,2.9940434
JQ352156.1,3.0116916
JQ352157.1,2.9963455
JQ352158.1,2.9994214
JQ352159.1,3.006026
JQ352160.1,3.0018935
JQ352161.1,2.9972458
JQ352162.1,2.9969227
JQ352163.1,3.0011501
JQ352164.1,3.0123742
JQ352165.1,3.0104172
JQ352166.1,2.9995484
JQ352167.1,3.0026317
JQ352168.1,2.997738
JQ352169.1,2.9988
JQ352170.1,3.0044644
JQ352172.1,3.0059268
JQ352173.1,3.0029252
JQ352174.1,3.0044692
JQ352175.1,3.0060725
JQ352176.1,3.001406
JQ352177.1,3.0076485
JQ352178.1,3.004341
JQ352179.1,2.999062
JQ352180.1,3.0070026
JQ352181.1,2.993778
JQ352183.1,3.002577
JQ352184.1,3.0139663
JQ352185.1,3.012183
JQ352186.1,2.946969
JQ352188.1,2.946259
JQ352189.1,2.9404736
JQ352191.1,2.9447372
JQ352193.1,2.9349995
JQ352194.1,2.9431527
JQ352195.1,2.9359705
JQ352196.1,2.942307
JQ352198.1,2.940396
JQ352199.1,2.9432993
JQ352200.1,2.939614
JQ352201.1,3.6256683
JQ352202.1,3.6418657
JQ352203.1,3.5822158
JQ352204.1,3.5972853
JQ352206.1,3.6010907
JQ352208.1,3.626293
JQ352210.1,3.59198
JQ352211.1,3.6016493
JQ352218.1,3.6059544
JQ352219.1,3.588675
JQ352220.1,3.6017983
JQ352222.1,3.5828202
JQ352223.1,3.5966773
JQ352231.1,3.600845
JQ352232.1,3.6206374
JQ352235.1,3.5851476
JQ352236.1,3.5906801
JQ352245.1,3.5914893
JQ352247.1,3.5880187
JQ352248.1,3.5897741
JQ352249.1,3.6289792
JQ352250.1,3.6230984
JQ352251.1,3.597119
JQ352252.1,3.6411164
JQ352253.1,3.593897
JQ352255.1,3.5964034
JQ352256.1,3.652893
JQ352257.1,3.662082
JQ352258.1,3.6355703
JQ352259.1,3.5892012
JQ352260.1,3.6106553
JQ352261.1,3.5994236
JQ352263.1,3.6356814
JQ352264.1,3.5968425
JQ352265.1,3.6076407
JQ352266.1,3.6768203
JQ352267.1,3.633437
JQ352268.1,3.6230261
JQ352269.1,3.6722646
JQ352270.1,3.6376476
JQ352271.1,3.598914
JQ352272.1,3.5990977
JQ352274.1,3.6210818
JQ352275.1,3.5985398
JQ352279.1,3.6008425
JQ352281.1,3.586512
JQ352282.1,3.598941
JQ352283.1,3.6365027
JQ352285.1,3.6345365
JQ352286.1,3.4656844
JQ352297.1,3.4633427
JQ352299.1,3.4880743
JQ352300.1,3.4972012
JQ359758.1,3.2797122
JQ359759.1,3.8304586
JQ730035.1,2.9963987
JQ895543.1,3.5985992
JQ895544.1,3.5863206
JQ895545.1,3.5876527
JQ895546.1,3.6248238
JQ895547.1,3.638009
JQ895548.1,3.600224
JQ895549.1,3.577313
JQ895550.1,3.60115
JQ895553.1,3.5916245
JQ895554.1,3.595077
JQ895555.1,3.639177
JQ956303.1,3.44944
JQ956304.1,3.4572592
JQ956305.1,3.4428253
JQ956306.1,3.4456828
JQ956307.1,3.445267
JQ956310.1,3.4458256
JQ956311.1,3.4494605
JQ956312.1,3.4462233
JQ956313.1,3.45003
JQ956314.1,3.409613
JQ956316.1,3.4517746
JQ956317.1,3.4494328
JQ956318.1,3.448956
JQ956320.1,3.4459748
JQ956321.1,3.4751086
JQ956322.1,3.4417996
JQ956323.1,3.4492984
JQ956324.1,3.4596298
JQ956325.1,3.449153
JQ956326.1,3.4446683
JQ956327.1,3.1945026
JQ956328.1,3.2030764
JQ956329.1,3.204376
JQ956330.1,3.1931672
JQ956332.1,3.2016444
JQ956335.1,3.2023187
JQ956337.1,3.2032325
JQ956339.1,3.2013528
JQ956340.1,3.2015598
JQ956341.1,3.195233
JQ956343.1,3.200845
JQ956344.1,3.2092795
JQ956345.1,3.2094977
JQ956346.1,3.200423
JQ956348.1,3.1999447
JQ956349.1,3.2194796
JQ956350.1,3.2023637
JQ956360.1,3.6057248
JQ956362.1,3.5976002
JQ956369.1,3.6005769
JQ956373.1,3.6039479
JQ956374.1,3.6060157
JX040502.1,3.6101015
JX142173.1,2.9676843
JX392950.1,3.5927014
JX392951.1,3.596144
JX392952.1,3.5884354
JX392953.1,3.6004748
JX392954.1,3.5959227
JX392955.1,3.605993
JX392956.1,3.5978415
JX392958.1,3.614675
JX392959.1,3.5932848
JX392960.1,3.6025944
JX392961.1,3.6407874
JX392962.1,3.6156733
JX392963.1,3.5911267
JX392964.1,3.5955422
JX392965.1,3.5987592
JX392966.1,3.6003308
JX392967.1,3.5896482
JX392968.1,3.597423
JX392969.1,3.5979252
JX392970.1,3.5920458
JX392971.1,3.5974934
JX392972.1,3.6408105
JX392973.1,3.5962143
JX392974.1,3.634551
JX392975.1,3.5987377
JX392976.1,3.595481
JX392977.1,3.5997765
JX392978.1,3.5960214
JX392979.1,3.6010408
JX392980.1,3.59968
JX905315.1,2.8973265
JX905316.1,2.9199307
JX905317.1,2.9038599
JX905318.1,2.8994703
KC140231.1,3.6244812
KC626072.1,3.2206838
KC693013.1,3.4659786
KC693014.1,3.4514785
KC693015.1,3.4549344
KC693017.1,3.4678712
KC693018.1,3.4790266
KC693019.1,3.47374
KC748308.1,3.4770172
KC748309.1,3.459236
KC748310.1,3.4081714
KC748311.1,3.4601467
KC748312.1,3.4632838
KC748314.1,3.4908361
KC748316.1,3.4717014
KC748317.1,3.4969277
KC748318.1,3.5199623
KC748319.1,3.4526768
KC748321.1,3.4547346
KC748323.1,3.443282
KC748325.1,3.4709454
KC748326.1,3.4369762
KC748327.1,3.457068
KC748328.1,3.4938414
KC748329.1,3.4674292
KC748330.1,3.4601467
KC748332.1,3.4722672
KC748333.1,3.4702978
KC748334.1,3.4834247
KC748336.1,3.4717565
KC748337.1,3.4776635
KC748338.1,3.4494731
KC748339.1,3.4556422
KC748340.1,3.489857
KC817470.1,3.6326122
KC817471.1,3.7499456
KC817472.1,3.6388378
KC817473.1,3.6337874
KC881056.1,3.6476226
KF008267.1,3.6302
KF008283.1,3.6417987
KF008316.1,3.6410656
KF008336.1,3.6388881
KF008344.1,3.6375346
KF008350.1,3.5022373
KF008367.1,3.543778
KF008392.1,3.5426898
KF130948.1,3.4008915
KF130950.1,3.38892
KF130952.1,3.1230175
KF130953.1,3.1562982
KF130954.1,3.2668142
KF130956.1,3.3726835
KF130959.1,3.254468
KF130960.1,3.5695672
KF146797.1,3.0488002
KF146798.1,3.0932178
KF146799.1,3.0549548
KF146800.1,3.0572355
KF146801.1,3.063674
KF146802.1,3.0550685
KF146803.1,3.0605755
KF146804.1,3.0514324
KF146805.1,3.057115
KF146806.1,3.0466115
KF146807.1,3.0532126
KF146808.1,3.7235143
KF146809.1,3.6670747
KF146810.1,3.6799235
KF146813.1,3.7048924
KF146814.1,3.712938
KF146816.1,3.683172
KF146817.1,3.6670284
KF146818.1,3.7215183
KF498959.1,3.0000293
KF588390.1,2.9017107
KF588391.1,2.90655
KF588392.1,2.902224
KF588393.1,2.9089715
KF588394.1,2.9006832
KF588395.1,2.9006145
KF588396.1,2.9003007
KF588397.1,2.9087222
KF588398.1,2.93712
KF588399.1,2.9401205
KF588400.1,2.9460325
KF588401.1,2.9428916
KF588402.1,2.9447975
KF588403.1,2.941616
KF588404.1,2.9441016
KF588405.1,2.9462173
KF588406.1,3.213694
KF588407.1,3.2106729
KF588408.1,3.2142103
KF588409.1,3.2518542
KF588410.1,3.2014766
KF588411.1,3.1897712
KF588412.1,3.2120872
KF588413.1,3.2002366
KF588414.1,3.1983893
KF588415.1,3.1977437
KF588416.1,3.2046056
KF588418.1,3.6170986
KF588419.1,3.6062672
KF588421.1,3.6094096
KF588423.1,3.6047359
KF588425.1,3.6062949
KF588427.1,3.6071384
KF588428.1,3.6226206
KF588430.1,3.3871996
KF588431.1,3.400847
KF588433.1,3.4057317
KF588434.1,3.3902555
KF588435.1,3.4044974
KF588436.1,3.4050527
KF588438.1,3.391058
KF588442.1,3.3902333
KF588443.1,3.3837461
KF588444.1,3.3905652
KF588445.1,3.3850756
KF588446.1,3.393199
KF588447.1,3.3901653
KF588448.1,3.3878033
KF588449.1,3.3887565
KF588450.1,3.8804164
KF588451.1,3.8864462
KF588454.1,3.884535
KF588455.1,3.8833504
KF588457.1,3.884962
KF588466.1,3.8821478
KF588470.1,3.444268
KF588471.1,3.4462345
KF588472.1,3.4594014
KF588473.1,3.4555764
KF588474.1,3.4652321
KF588475.1,3.451207
KF588476.1,3.4518347
