file,perplexity
IMGPR_plasmid_2513237354_000026,1.8691652
IMGPR_plasmid_2513237397_000003,3.3355696
IMGPR_plasmid_2514885005_000001,2.1925125
IMGPR_plasmid_2515154080_000001,2.579278
IMGPR_plasmid_2515154098_000023,2.7577128
IMGPR_plasmid_2515154123_000005,2.666108
IMGPR_plasmid_2515154161_000001,2.6073654
IMGPR_plasmid_2516143111_000003,2.993003
IMGPR_plasmid_2516143114_000001,2.548842
IMGPR_plasmid_2516143117_000001,2.266424
IMGPR_plasmid_2516653018_000010,1.9903919
IMGPR_plasmid_2516653027_000004,2.9742115
IMGPR_plasmid_2516653027_000011,3.1980078
IMGPR_plasmid_2517572231_000010,2.0550141
IMGPR_plasmid_2518645621_000002,2.692976
IMGPR_plasmid_2519103084_000018,2.2690015
IMGPR_plasmid_2519103129_000002,2.6770492
IMGPR_plasmid_2519103147_000002,2.7837334
IMGPR_plasmid_2519899640_000001,2.584377
IMGPR_plasmid_2519899682_000020,2.3677573
IMGPR_plasmid_2519899729_000009,2.0670824
IMGPR_plasmid_2519899732_000025,2.5859091
IMGPR_plasmid_2521172617_000001,2.559502
IMGPR_plasmid_2521172716_000001,2.7833412
IMGPR_plasmid_2523231011_000002,3.2172122
IMGPR_plasmid_2523231043_000005,2.594038
IMGPR_plasmid_2523533581_000002,2.2805274
IMGPR_plasmid_2523533613_000002,2.758544
IMGPR_plasmid_2524023213_000007,2.1318696
IMGPR_plasmid_2524023241_000006,2.2721262
IMGPR_plasmid_2524614562_000003,2.4971685
IMGPR_plasmid_2524614587_000002,2.7254016
IMGPR_plasmid_2524614807_000001,2.5156984
IMGPR_plasmid_2524614879_000003,3.1416457
IMGPR_plasmid_2526164564_000005,2.9945836
IMGPR_plasmid_2528768022_000025,2.4385612
IMGPR_plasmid_2528768061_000005,2.3164816
IMGPR_plasmid_2529292893_000004,3.1443899
IMGPR_plasmid_2529293062_000001,1.8141767
IMGPR_plasmid_2531839364_000015,3.044362
IMGPR_plasmid_2531839420_000004,2.3315744
IMGPR_plasmid_2531839573_000006,2.616421
IMGPR_plasmid_2531839604_000005,2.861688
IMGPR_plasmid_2531839611_000018,2.4926467
IMGPR_plasmid_2531839666_000004,3.0486119
IMGPR_plasmid_2531839682_000005,2.6236708
IMGPR_plasmid_2534681759_000008,2.1181319
IMGPR_plasmid_2534681766_000002,1.8229165
IMGPR_plasmid_2534681767_000001,2.8833792
IMGPR_plasmid_2534682185_000001,2.9118896
IMGPR_plasmid_2534682204_000001,2.6486857
IMGPR_plasmid_2537561651_000002,2.2084932
IMGPR_plasmid_2537561719_000006,1.4849029
IMGPR_plasmid_2537561729_000005,2.5389862
IMGPR_plasmid_2537562007_000001,2.0246255
IMGPR_plasmid_2537562008_000027,2.0625405
IMGPR_plasmid_2537562009_000011,2.1598952
IMGPR_plasmid_2540341193_000004,2.5773308
IMGPR_plasmid_2541046990_000005,2.3813128
IMGPR_plasmid_2541047020_000001,2.8185372
IMGPR_plasmid_2541047118_000018,2.9544077
IMGPR_plasmid_2541047350_000001,2.8549178
IMGPR_plasmid_2541047597_000002,2.3284235
IMGPR_plasmid_2541047599_000010,1.9598745
IMGPR_plasmid_2541047794_000006,2.3003273
IMGPR_plasmid_2541047999_000002,2.8331087
IMGPR_plasmid_2545824690_000011,1.9345785
IMGPR_plasmid_2545824726_000003,2.6150918
IMGPR_plasmid_2545824735_000001,2.1100564
IMGPR_plasmid_2545824757_000003,3.1207645
IMGPR_plasmid_2546826722_000002,2.2032666
IMGPR_plasmid_2546826725_000002,3.0108418
IMGPR_plasmid_2547132111_000002,2.4853957
IMGPR_plasmid_2547132115_000003,2.357969
IMGPR_plasmid_2547132199_000008,2.6806474
IMGPR_plasmid_2547132199_000009,3.0049407
IMGPR_plasmid_2547132206_000001,2.5704443
IMGPR_plasmid_2547132268_000009,3.4711952
IMGPR_plasmid_2547132275_000025,3.162153
IMGPR_plasmid_2547132370_000019,2.6249032
IMGPR_plasmid_2547132372_000015,1.9738107
IMGPR_plasmid_2548876716_000001,2.3185782
IMGPR_plasmid_2548876775_000002,2.4405448
IMGPR_plasmid_2548876777_000005,2.9028313
IMGPR_plasmid_2548876783_000019,2.2278059
IMGPR_plasmid_2548876862_000005,2.7407753
IMGPR_plasmid_2548876954_000004,1.576853
IMGPR_plasmid_2548876975_000003,1.757362
IMGPR_plasmid_2551306000_000012,1.9286191
IMGPR_plasmid_2551306085_000067,2.344043
IMGPR_plasmid_2551306132_000021,2.360528
IMGPR_plasmid_2551306238_000002,2.8984447
IMGPR_plasmid_2551306252_000001,2.1744592
IMGPR_plasmid_2551306381_000014,2.1311522
IMGPR_plasmid_2551306469_000002,2.8304203
IMGPR_plasmid_2551306469_000008,2.2776828
IMGPR_plasmid_2551306728_000007,1.8655344
IMGPR_plasmid_2554235022_000003,3.184328
IMGPR_plasmid_2554235101_000005,2.3350334
IMGPR_plasmid_2554235131_000002,2.2321935
IMGPR_plasmid_2554235175_000010,3.1504219
IMGPR_plasmid_2554235212_000008,1.9839067
IMGPR_plasmid_2554235473_000004,2.6845994
IMGPR_plasmid_2556921037_000014,2.799314
IMGPR_plasmid_2558860639_000002,2.7950392
IMGPR_plasmid_2558860712_000005,2.5717175
IMGPR_plasmid_2558860714_000004,2.6226728
IMGPR_plasmid_2558860797_000006,2.7091308
IMGPR_plasmid_2558860830_000001,2.2753143
IMGPR_plasmid_2558860862_000008,2.0941575
IMGPR_plasmid_2558860875_000003,2.310879
IMGPR_plasmid_2561511190_000001,2.6400485
IMGPR_plasmid_2561511215_000004,2.9992008
IMGPR_plasmid_2562617043_000002,1.4213898
IMGPR_plasmid_2562617064_000002,2.1505945
IMGPR_plasmid_2562617071_000005,2.6041892
IMGPR_plasmid_2563366511_000001,1.8498638
IMGPR_plasmid_2563366521_000001,2.6091886
IMGPR_plasmid_2563366583_000002,1.9561516
IMGPR_plasmid_2563366600_000001,3.0998123
IMGPR_plasmid_2563366778_000006,2.7816668
IMGPR_plasmid_2563366954_000003,2.5808406
IMGPR_plasmid_2563367037_000007,2.5189195
IMGPR_plasmid_2563367135_000008,2.1935692
IMGPR_plasmid_2563367166_000004,1.7459998
IMGPR_plasmid_2563367205_000001,2.783253
IMGPR_plasmid_2565956638_000003,2.3410652
IMGPR_plasmid_2565956672_000008,2.1151178
IMGPR_plasmid_2565956674_000002,3.1507885
IMGPR_plasmid_2565956705_000006,1.816276
IMGPR_plasmid_2565956856_000013,2.8646379
IMGPR_plasmid_2565957103_000001,2.94349
IMGPR_plasmid_2568526398_000002,2.2334416
IMGPR_plasmid_2568526656_000001,2.7352746
IMGPR_plasmid_2568526730_000005,2.176133
IMGPR_plasmid_2571042112_000011,2.4584033
IMGPR_plasmid_2571042112_000018,2.2076113
IMGPR_plasmid_2571042507_000002,2.4140046
IMGPR_plasmid_2571042515_000003,1.6452897
IMGPR_plasmid_2571042622_000001,1.3123176
IMGPR_plasmid_2571042663_000011,1.9093714
IMGPR_plasmid_2571042868_000026,2.2957547
IMGPR_plasmid_2571042911_000017,1.903042
IMGPR_plasmid_2574179733_000003,1.867428
IMGPR_plasmid_2574180249_000016,2.712792
IMGPR_plasmid_2576861171_000003,1.8262514
IMGPR_plasmid_2576861273_000001,2.9079223
IMGPR_plasmid_2576861553_000001,2.5644357
IMGPR_plasmid_2576861636_000003,2.96916
IMGPR_plasmid_2576861671_000007,3.023959
IMGPR_plasmid_2576861707_000002,2.1035478
IMGPR_plasmid_2576861709_000002,2.3775735
IMGPR_plasmid_2576861760_000003,3.0226424
IMGPR_plasmid_2579778597_000006,3.106099
IMGPR_plasmid_2579778674_000010,2.4148319
IMGPR_plasmid_2579778678_000009,2.6971557
IMGPR_plasmid_2579778682_000015,2.8806193
IMGPR_plasmid_2579778720_000017,1.9575373
IMGPR_plasmid_2579778752_000001,3.1895373
IMGPR_plasmid_2579778757_000024,2.6164832
IMGPR_plasmid_2579778933_000004,2.1851068
IMGPR_plasmid_2579778933_000019,2.2002254
IMGPR_plasmid_2579779081_000003,2.9226747
IMGPR_plasmid_2579779084_000004,1.3634363
IMGPR_plasmid_2579779122_000005,2.3518472
IMGPR_plasmid_2582581025_000004,2.7672412
IMGPR_plasmid_2582581294_000001,2.3444517
IMGPR_plasmid_2582581312_000007,1.8217156
IMGPR_plasmid_2585427693_000011,2.0386827
IMGPR_plasmid_2585427693_000019,2.2689116
IMGPR_plasmid_2585427806_000001,2.9347408
IMGPR_plasmid_2585427822_000040,2.859027
IMGPR_plasmid_2585427885_000006,2.0042825
IMGPR_plasmid_2585427998_000005,2.43035
IMGPR_plasmid_2585428017_000003,2.8578176
IMGPR_plasmid_2585428148_000003,2.6078699
IMGPR_plasmid_2588254064_000003,2.615781
IMGPR_plasmid_2590828658_000002,2.353878
IMGPR_plasmid_2593339026_000006,3.1483555
IMGPR_plasmid_2593339216_000002,3.0638492
IMGPR_plasmid_2595698022_000008,2.3735826
IMGPR_plasmid_2595698256_000023,2.0648527
IMGPR_plasmid_2596583524_000001,2.7412667
IMGPR_plasmid_2596583570_000006,1.9504316
IMGPR_plasmid_2596583605_000002,2.5744193
IMGPR_plasmid_2596583689_000005,2.6527517
IMGPR_plasmid_2597489907_000001,2.2552996
IMGPR_plasmid_2597490334_000045,2.2783887
IMGPR_plasmid_2597490348_000002,2.5991335
IMGPR_plasmid_2597490352_000002,2.7811303
IMGPR_plasmid_2600255026_000014,3.19049
IMGPR_plasmid_2600255076_000016,2.2904892
IMGPR_plasmid_2600255082_000027,2.122697
IMGPR_plasmid_2600255186_000008,3.576255
IMGPR_plasmid_2606217103_000001,1.7089589
IMGPR_plasmid_2606217805_000002,2.459882
IMGPR_plasmid_2609459763_000010,1.9139729
IMGPR_plasmid_2609459774_000008,2.6242094
IMGPR_plasmid_2609459915_000002,2.682981
IMGPR_plasmid_2609459988_000001,1.7834122
IMGPR_plasmid_2609460344_000013,1.7573605
IMGPR_plasmid_2615840592_000014,1.8646871
IMGPR_plasmid_2615840635_000001,1.7398918
IMGPR_plasmid_2615840635_000005,1.8214964
IMGPR_plasmid_2615840715_000012,2.116792
IMGPR_plasmid_2617270882_000016,2.1477659
IMGPR_plasmid_2617270908_000010,2.2890337
IMGPR_plasmid_2617270965_000017,2.4670134
IMGPR_plasmid_2617270984_000003,1.5290464
IMGPR_plasmid_2617271043_000017,2.5748665
IMGPR_plasmid_2617271135_000015,2.6416373
IMGPR_plasmid_2617271320_000010,2.7113013
IMGPR_plasmid_2622736433_000007,2.107973
IMGPR_plasmid_2622736610_000006,2.6271243
IMGPR_plasmid_2623621011_000011,2.3705425
IMGPR_plasmid_2627853654_000030,2.4920902
IMGPR_plasmid_2627853772_000005,3.0540645
IMGPR_plasmid_2627853956_000001,2.695564
IMGPR_plasmid_2627853971_000007,2.7930946
IMGPR_plasmid_2627854070_000016,2.8407493
IMGPR_plasmid_2627854264_000002,1.6911607
IMGPR_plasmid_2630968269_000008,2.896506
IMGPR_plasmid_2630968378_000001,2.7252998
IMGPR_plasmid_2630968387_000001,1.9409212
IMGPR_plasmid_2630968564_000007,2.6109872
IMGPR_plasmid_2630968666_000001,2.5798056
IMGPR_plasmid_2630968682_000028,1.7492689
IMGPR_plasmid_2630968736_000008,2.7365713
IMGPR_plasmid_2630968894_000005,3.0316432
IMGPR_plasmid_2630968954_000004,2.4138074
IMGPR_plasmid_2630968958_000011,2.521634
IMGPR_plasmid_2634166406_000018,2.1943786
IMGPR_plasmid_2634166491_000003,2.6844869
IMGPR_plasmid_2636415416_000021,1.7353492
IMGPR_plasmid_2636415610_000015,2.3008726
IMGPR_plasmid_2636415694_000008,2.5238223
IMGPR_plasmid_2636415719_000005,2.4210134
IMGPR_plasmid_2636415817_000001,2.3619907
IMGPR_plasmid_2636415886_000001,2.3432229
IMGPR_plasmid_2636415891_000001,2.832577
IMGPR_plasmid_2636415960_000002,3.0010345
IMGPR_plasmid_2636416142_000010,2.5985656
IMGPR_plasmid_2639762988_000003,2.5937016
IMGPR_plasmid_2639763058_000003,3.0566297
IMGPR_plasmid_2639763127_000009,1.914685
IMGPR_plasmid_2643221483_000009,2.4972713
IMGPR_plasmid_2643221508_000002,2.1312196
IMGPR_plasmid_2643221557_000005,2.160611
IMGPR_plasmid_2643221626_000007,2.187106
IMGPR_plasmid_2643221636_000009,2.213979
IMGPR_plasmid_2643221693_000004,2.399488
IMGPR_plasmid_2643221829_000004,1.9949168
IMGPR_plasmid_2643221832_000003,2.5024624
IMGPR_plasmid_2643221861_000011,2.5082884
IMGPR_plasmid_2645727656_000002,2.4060783
IMGPR_plasmid_2645727754_000001,2.507117
IMGPR_plasmid_2645727754_000008,2.9728215
IMGPR_plasmid_2645727798_000001,2.5390139
IMGPR_plasmid_2645727822_000004,2.100402
IMGPR_plasmid_2645727827_000002,1.9341942
IMGPR_plasmid_2645727838_000001,2.5580575
IMGPR_plasmid_2645727855_000004,2.2169962
IMGPR_plasmid_2645727866_000001,2.741512
IMGPR_plasmid_2645727962_000002,3.0096107
IMGPR_plasmid_2645728030_000003,2.6578944
IMGPR_plasmid_2645728064_000003,1.5148885
IMGPR_plasmid_2648501122_000001,3.3127718
IMGPR_plasmid_2648501127_000012,2.4613209
IMGPR_plasmid_2648501176_000009,2.584055
IMGPR_plasmid_2648501219_000006,1.9530023
IMGPR_plasmid_2648501396_000011,3.0941856
IMGPR_plasmid_2648501546_000046,1.9232258
IMGPR_plasmid_2648501645_000002,2.978205
IMGPR_plasmid_2648501703_000034,3.1344304
IMGPR_plasmid_2648501890_000006,2.6700132
IMGPR_plasmid_2648501928_000002,1.966869
IMGPR_plasmid_2651869652_000003,2.285906
IMGPR_plasmid_2651870130_000015,2.1867635
IMGPR_plasmid_2651870155_000004,2.7027087
IMGPR_plasmid_2654587500_000010,2.1160574
IMGPR_plasmid_2654587514_000008,2.1847544
IMGPR_plasmid_2654587558_000006,3.0756905
IMGPR_plasmid_2654587577_000004,2.5171714
IMGPR_plasmid_2654587650_000010,2.8095593
IMGPR_plasmid_2654588101_000015,2.4449031
IMGPR_plasmid_2654588103_000006,2.3093762
IMGPR_plasmid_2654588200_000001,1.7391168
IMGPR_plasmid_2657244960_000002,2.9221025
IMGPR_plasmid_2657244983_000002,1.8029784
IMGPR_plasmid_2657245154_000001,2.7026298
IMGPR_plasmid_2657245438_000001,2.8928776
IMGPR_plasmid_2657245438_000012,2.9255934
IMGPR_plasmid_2657245714_000004,2.546289
IMGPR_plasmid_2660238165_000001,2.9410613
IMGPR_plasmid_2660238204_000005,1.3029631
IMGPR_plasmid_2660238628_000001,2.097878
IMGPR_plasmid_2660238631_000001,1.5971348
IMGPR_plasmid_2663762748_000001,2.288601
IMGPR_plasmid_2663762886_000036,2.1174636
IMGPR_plasmid_2663763067_000005,1.7733477
IMGPR_plasmid_2663763172_000001,2.7096758
IMGPR_plasmid_2663763262_000001,3.0705972
IMGPR_plasmid_2663763316_000002,2.4657412
IMGPR_plasmid_2663763335_000002,2.083996
IMGPR_plasmid_2667527412_000004,2.5980835
IMGPR_plasmid_2667527432_000004,1.9567171
IMGPR_plasmid_2667527828_000004,2.2454946
IMGPR_plasmid_2667527840_000037,2.1220353
IMGPR_plasmid_2667527894_000020,2.0613182
IMGPR_plasmid_2667527919_000001,2.2141013
IMGPR_plasmid_2667527976_000012,2.4037473
IMGPR_plasmid_2667528176_000001,2.4180536
IMGPR_plasmid_2671180032_000005,2.408383
IMGPR_plasmid_2671180040_000006,3.4142175
IMGPR_plasmid_2671180075_000001,2.6747754
IMGPR_plasmid_2671180076_000003,2.7586944
IMGPR_plasmid_2671180298_000004,1.9228408
IMGPR_plasmid_2671180435_000026,1.8775544
IMGPR_plasmid_2671180607_000004,3.0616395
IMGPR_plasmid_2671180674_000008,2.506162
IMGPR_plasmid_2671180944_000005,1.5132717
IMGPR_plasmid_2671181044_000003,2.8387692
IMGPR_plasmid_2675903032_000001,2.0039446
IMGPR_plasmid_2675903034_000011,2.9250178
IMGPR_plasmid_2675903250_000009,2.0067692
IMGPR_plasmid_2675903373_000002,2.330573
IMGPR_plasmid_2675903565_000003,2.7492836
IMGPR_plasmid_2675903626_000002,1.6959679
IMGPR_plasmid_2675903645_000003,2.468996
IMGPR_plasmid_2681813078_000001,2.9232404
IMGPR_plasmid_2681813153_000010,2.118242
IMGPR_plasmid_2684622614_000017,2.2661426
IMGPR_plasmid_2684622646_000006,2.7604482
IMGPR_plasmid_2684622670_000001,2.1734393
IMGPR_plasmid_2684622769_000002,1.7067766
IMGPR_plasmid_2684622828_000005,3.0159338
IMGPR_plasmid_2684623251_000004,2.4036467
IMGPR_plasmid_2684623296_000001,2.0952652
IMGPR_plasmid_2687453468_000007,2.1416612
IMGPR_plasmid_2687453600_000004,2.3161914
IMGPR_plasmid_2687453620_000004,2.3333693
IMGPR_plasmid_2687453696_000003,2.7445483
IMGPR_plasmid_2687453730_000001,2.9254987
IMGPR_plasmid_2687453756_000003,2.831314
IMGPR_plasmid_2687453812_000002,2.3700054
IMGPR_plasmid_2690315601_000002,2.656665
IMGPR_plasmid_2690316093_000001,2.0966618
IMGPR_plasmid_2693429652_000020,2.2300928
IMGPR_plasmid_2695420486_000003,1.8663853
IMGPR_plasmid_2695420510_000002,2.5353575
IMGPR_plasmid_2695420512_000003,2.4321227
IMGPR_plasmid_2695420548_000005,3.200109
IMGPR_plasmid_2695420589_000007,2.3681078
IMGPR_plasmid_2695420597_000004,2.2485604
IMGPR_plasmid_2695420772_000003,2.694045
IMGPR_plasmid_2695420772_000014,2.1205337
IMGPR_plasmid_2695421045_000001,2.9183626
IMGPR_plasmid_2698536369_000012,2.7014368
IMGPR_plasmid_2698536428_000012,1.6504786
IMGPR_plasmid_2698536434_000001,2.9066517
IMGPR_plasmid_2698536496_000001,2.0657487
IMGPR_plasmid_2698536526_000001,2.8079581
IMGPR_plasmid_2698536557_000012,2.6485646
IMGPR_plasmid_2698536571_000009,1.9232111
IMGPR_plasmid_2698536611_000012,2.5880494
IMGPR_plasmid_2698536632_000002,2.3986533
IMGPR_plasmid_2698536811_000001,2.5154707
IMGPR_plasmid_2700989137_000003,2.606285
IMGPR_plasmid_2700989369_000004,2.8199732
IMGPR_plasmid_2700989381_000012,2.942467
IMGPR_plasmid_2700989423_000001,2.0915995
IMGPR_plasmid_2700989424_000010,2.4039457
IMGPR_plasmid_2700989426_000006,2.474802
IMGPR_plasmid_2700989428_000010,2.039798
IMGPR_plasmid_2700989568_000010,2.8365738
IMGPR_plasmid_2703718773_000018,1.5906004
IMGPR_plasmid_2703718779_000018,1.678794
IMGPR_plasmid_2703719064_000001,2.4516363
IMGPR_plasmid_2703719217_000001,2.5495346
IMGPR_plasmid_2703719226_000029,2.3265312
IMGPR_plasmid_2703719229_000003,2.2919762
IMGPR_plasmid_2703719232_000002,2.6334114
IMGPR_plasmid_2703719233_000016,2.5802133
IMGPR_plasmid_2703719347_000012,2.1693113
IMGPR_plasmid_2706794537_000006,2.221623
IMGPR_plasmid_2706794642_000001,2.4850922
IMGPR_plasmid_2706794675_000012,1.8442146
IMGPR_plasmid_2706794694_000012,2.6606462
IMGPR_plasmid_2706794697_000002,3.0237849
IMGPR_plasmid_2706795005_000002,2.3530257
IMGPR_plasmid_2706795032_000003,2.5269046
IMGPR_plasmid_2708743120_000004,2.5986876
IMGPR_plasmid_2710724144_000004,2.1335623
IMGPR_plasmid_2710724202_000025,2.5248017
IMGPR_plasmid_2711768755_000001,2.3843775
IMGPR_plasmid_2713896765_000034,2.459875
IMGPR_plasmid_2713896766_000009,1.9523295
IMGPR_plasmid_2713896796_000001,3.0224612
IMGPR_plasmid_2713896813_000002,1.3557999
IMGPR_plasmid_2713896909_000007,2.54621
IMGPR_plasmid_2713897003_000002,2.0141869
IMGPR_plasmid_2713897089_000041,1.907323
IMGPR_plasmid_2718217653_000003,2.6699069
IMGPR_plasmid_2721755667_000001,2.2934506
IMGPR_plasmid_2724679099_000033,3.1583555
IMGPR_plasmid_2724679105_000002,2.371273
IMGPR_plasmid_2724679109_000001,2.3701673
IMGPR_plasmid_2724679384_000005,2.4462845
IMGPR_plasmid_2724679584_000006,1.999459
IMGPR_plasmid_2724679710_000001,2.3670053
IMGPR_plasmid_2728368906_000001,2.811845
IMGPR_plasmid_2728368907_000006,2.423958
IMGPR_plasmid_2728368909_000002,2.5492604
IMGPR_plasmid_2728368909_000004,1.9348823
IMGPR_plasmid_2728368911_000003,2.8720622
IMGPR_plasmid_2728368923_000011,2.6222606
IMGPR_plasmid_2728368926_000015,2.4461744
IMGPR_plasmid_2728369020_000012,1.8439269
IMGPR_plasmid_2728369029_000011,3.1315901
IMGPR_plasmid_2728369030_000013,1.9296852
IMGPR_plasmid_2728369033_000015,1.6750202
IMGPR_plasmid_2728369074_000006,2.7220488
IMGPR_plasmid_2728369395_000002,2.6465688
IMGPR_plasmid_2728369655_000003,3.1514726
IMGPR_plasmid_2728369688_000005,2.375228
IMGPR_plasmid_2728369721_000032,2.539824
IMGPR_plasmid_2728369721_000036,2.2796009
IMGPR_plasmid_2731957560_000005,2.6475992
IMGPR_plasmid_2731957567_000009,2.643074
IMGPR_plasmid_2731957590_000001,2.5229135
IMGPR_plasmid_2731957659_000001,2.9234183
IMGPR_plasmid_2731957665_000001,1.6466731
IMGPR_plasmid_2731957722_000005,2.3666868
IMGPR_plasmid_2731957812_000002,2.3688164
IMGPR_plasmid_2731957836_000002,2.1709812
IMGPR_plasmid_2731957851_000005,1.8776615
IMGPR_plasmid_2731957948_000001,2.4132674
IMGPR_plasmid_2731957951_000012,2.9862604
IMGPR_plasmid_2731957951_000040,2.1906986
IMGPR_plasmid_2734482015_000006,3.1520526
IMGPR_plasmid_2734482446_000003,2.3341644
IMGPR_plasmid_2734482470_000063,2.5046573
IMGPR_plasmid_2734482578_000009,1.4278718
IMGPR_plasmid_2737471853_000011,1.7804706
IMGPR_plasmid_2738541272_000001,2.4010148
IMGPR_plasmid_2738541307_000006,1.8399065
IMGPR_plasmid_2738541313_000001,2.175681
IMGPR_plasmid_2738541319_000004,2.8805034
IMGPR_plasmid_2738541322_000003,2.2445233
IMGPR_plasmid_2738541322_000008,2.079721
IMGPR_plasmid_2738541327_000002,2.3523054
IMGPR_plasmid_2739367697_000008,2.1579792
IMGPR_plasmid_2739367724_000015,2.6650138
IMGPR_plasmid_2740891824_000004,2.5619786
IMGPR_plasmid_2740892118_000001,1.464441
IMGPR_plasmid_2740892128_000002,2.887279
IMGPR_plasmid_2740892276_000009,2.055257
IMGPR_plasmid_2740892276_000022,2.2372665
IMGPR_plasmid_2744054437_000003,2.35291
IMGPR_plasmid_2744054454_000033,2.729453
IMGPR_plasmid_2744054613_000012,2.858753
IMGPR_plasmid_2744054636_000001,2.9633713
IMGPR_plasmid_2744054665_000006,2.4961493
IMGPR_plasmid_2744054728_000009,2.5316448
IMGPR_plasmid_2744054742_000011,1.7635188
IMGPR_plasmid_2744054767_000005,2.0853517
IMGPR_plasmid_2744054784_000002,2.5053651
IMGPR_plasmid_2744054835_000001,2.1378987
IMGPR_plasmid_2744054930_000001,1.7445846
IMGPR_plasmid_2744054950_000010,1.8046113
IMGPR_plasmid_2744054952_000020,1.922843
IMGPR_plasmid_2744054966_000001,2.1252415
IMGPR_plasmid_2744054982_000010,2.5499732
IMGPR_plasmid_2747842927_000004,2.0130515
IMGPR_plasmid_2751185723_000005,2.7053108
IMGPR_plasmid_2751185743_000002,2.1793377
IMGPR_plasmid_2751185793_000007,2.4464762
IMGPR_plasmid_2751185824_000024,2.379626
IMGPR_plasmid_2751185899_000003,2.5546072
IMGPR_plasmid_2751185899_000006,3.2144635
IMGPR_plasmid_2751185935_000024,1.600101
IMGPR_plasmid_2751185979_000002,2.9788663
IMGPR_plasmid_2751186040_000004,2.1885161
IMGPR_plasmid_2754412327_000001,2.55399
IMGPR_plasmid_2754412355_000001,2.7344055
IMGPR_plasmid_2756170233_000003,2.5560057
IMGPR_plasmid_2757320392_000008,2.0196319
IMGPR_plasmid_2757320415_000032,1.9706372
IMGPR_plasmid_2757320491_000009,2.6931922
IMGPR_plasmid_2758568016_000003,2.8047867
IMGPR_plasmid_2765235976_000009,3.0242333
IMGPR_plasmid_2765235984_000008,2.8948615
IMGPR_plasmid_2767802010_000013,2.2890215
IMGPR_plasmid_2767802029_000002,2.7210548
IMGPR_plasmid_2767802047_000004,2.7897875
IMGPR_plasmid_2767802167_000004,3.0297768
IMGPR_plasmid_2767802196_000003,2.3133538
IMGPR_plasmid_2767802209_000004,2.6821985
IMGPR_plasmid_2767802220_000003,3.0140746
IMGPR_plasmid_2767802234_000001,2.7529728
IMGPR_plasmid_2767802351_000023,2.159624
IMGPR_plasmid_2767802492_000003,2.2422862
IMGPR_plasmid_2770939605_000003,2.7449553
IMGPR_plasmid_2772190608_000008,2.9068696
IMGPR_plasmid_2773857788_000017,2.2809973
IMGPR_plasmid_2773857788_000037,2.4054415
IMGPR_plasmid_2773857925_000019,2.7198071
IMGPR_plasmid_2773857929_000001,2.8893685
IMGPR_plasmid_2773857964_000002,2.9552083
IMGPR_plasmid_2773857967_000002,2.358597
IMGPR_plasmid_2775506821_000003,2.5483673
IMGPR_plasmid_2775506853_000001,2.5628223
IMGPR_plasmid_2775506877_000001,2.762611
IMGPR_plasmid_2775506904_000005,2.4568973
IMGPR_plasmid_2775506904_000007,2.1110525
IMGPR_plasmid_2775506970_000001,1.9039241
